Id,cluster4
00df1310-bbca-11e8-b2bc-ac1f6b6435d0,2
00e77c9c-bbc2-11e8-b2bb-ac1f6b6435d0,1
00e96ea4-bbc1-11e8-b2bb-ac1f6b6435d0,1
00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,1
00f42960-bbb3-11e8-b2ba-ac1f6b6435d0,2
00fe597e-bbc9-11e8-b2bc-ac1f6b6435d0,1
0101c0be-bba6-11e8-b2ba-ac1f6b6435d0,2
0102707a-bba3-11e8-b2b9-ac1f6b6435d0,1
01028112-bbb4-11e8-b2ba-ac1f6b6435d0,2
0104c4e0-bbb9-11e8-b2ba-ac1f6b6435d0,0
01058b36-bbbf-11e8-b2ba-ac1f6b6435d0,1
010edd48-bbac-11e8-b2ba-ac1f6b6435d0,2
011186c4-bba2-11e8-b2b9-ac1f6b6435d0,0
011364f4-bba1-11e8-b2b9-ac1f6b6435d0,1
0115f496-bbb8-11e8-b2ba-ac1f6b6435d0,1
0118f7e4-bbaf-11e8-b2ba-ac1f6b6435d0,1
011945ae-bbb5-11e8-b2ba-ac1f6b6435d0,1
011a3b06-bb9e-11e8-b2b9-ac1f6b6435d0,2
011acdc6-bba0-11e8-b2b9-ac1f6b6435d0,1
011def6e-bbb5-11e8-b2ba-ac1f6b6435d0,1
012c2c02-bba4-11e8-b2b9-ac1f6b6435d0,2
012ed836-bbc1-11e8-b2bb-ac1f6b6435d0,1
01314a58-bba3-11e8-b2b9-ac1f6b6435d0,2
0136e24a-bba0-11e8-b2b9-ac1f6b6435d0,1
0139e754-bbbb-11e8-b2ba-ac1f6b6435d0,1
013ba5ec-bbb8-11e8-b2ba-ac1f6b6435d0,0
013f0f3a-bbad-11e8-b2ba-ac1f6b6435d0,1
0142f5bc-bbc8-11e8-b2bc-ac1f6b6435d0,1
01437db2-bbc2-11e8-b2bb-ac1f6b6435d0,1
0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,1
01491e4c-bbaf-11e8-b2ba-ac1f6b6435d0,0
014927fe-bb9e-11e8-b2b9-ac1f6b6435d0,2
014d20d2-bbaf-11e8-b2ba-ac1f6b6435d0,1
014dfb1e-bbba-11e8-b2ba-ac1f6b6435d0,2
01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,1
015652d0-bbb7-11e8-b2ba-ac1f6b6435d0,0
0158f3d6-bb9f-11e8-b2b9-ac1f6b6435d0,1
015b7388-bbac-11e8-b2ba-ac1f6b6435d0,0
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,2
0163454c-bba0-11e8-b2b9-ac1f6b6435d0,1
0167f530-bbc1-11e8-b2bb-ac1f6b6435d0,1
016a3738-bba7-11e8-b2ba-ac1f6b6435d0,2
016b3df6-bba5-11e8-b2ba-ac1f6b6435d0,1
01747a40-bbc0-11e8-b2bb-ac1f6b6435d0,1
017e605a-bba7-11e8-b2ba-ac1f6b6435d0,0
017f7748-bba6-11e8-b2ba-ac1f6b6435d0,1
01853df0-bbc3-11e8-b2bc-ac1f6b6435d0,2
018dd9a2-bbc2-11e8-b2bb-ac1f6b6435d0,1
018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,1
0190855a-bbca-11e8-b2bc-ac1f6b6435d0,2
01939a1a-bbc5-11e8-b2bc-ac1f6b6435d0,1
019687da-bbb0-11e8-b2ba-ac1f6b6435d0,0
01977230-bbb5-11e8-b2ba-ac1f6b6435d0,1
01a2514a-bba7-11e8-b2ba-ac1f6b6435d0,2
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,0
01a9e5da-bb9e-11e8-b2b9-ac1f6b6435d0,2
01b0b65a-bbba-11e8-b2ba-ac1f6b6435d0,1
01b54382-bb9c-11e8-b2b9-ac1f6b6435d0,2
01b7c7b8-bba8-11e8-b2ba-ac1f6b6435d0,0
01b9584c-bbbe-11e8-b2ba-ac1f6b6435d0,1
01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0,1
01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,2
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,0
01c36810-bb9a-11e8-b2b9-ac1f6b6435d0,1
01c7157c-bba5-11e8-b2ba-ac1f6b6435d0,1
01cccde8-bba8-11e8-b2ba-ac1f6b6435d0,1
01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0,2
01d05f48-bbb8-11e8-b2ba-ac1f6b6435d0,1
01d1e5fc-bbb3-11e8-b2ba-ac1f6b6435d0,2
01d2a326-bba8-11e8-b2ba-ac1f6b6435d0,2
01d2d5c4-bbb9-11e8-b2ba-ac1f6b6435d0,1
01d619aa-bbaf-11e8-b2ba-ac1f6b6435d0,0
01d6e4b8-bba8-11e8-b2ba-ac1f6b6435d0,1
01d7fd92-bb9b-11e8-b2b9-ac1f6b6435d0,0
01da7d44-bbad-11e8-b2ba-ac1f6b6435d0,2
01ddc40c-bbb9-11e8-b2ba-ac1f6b6435d0,2
01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0,1
01e7a2b4-bbba-11e8-b2ba-ac1f6b6435d0,0
01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,1
01ebc542-bbbf-11e8-b2ba-ac1f6b6435d0,2
01ecc930-bbc7-11e8-b2bc-ac1f6b6435d0,2
01edbdd4-bbb0-11e8-b2ba-ac1f6b6435d0,1
01eea150-bba5-11e8-b2ba-ac1f6b6435d0,1
01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,1
01f58bec-bba4-11e8-b2b9-ac1f6b6435d0,1
01f870c0-bba7-11e8-b2ba-ac1f6b6435d0,2
01f8c228-bbac-11e8-b2ba-ac1f6b6435d0,1
01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0,1
02070102-bbb7-11e8-b2ba-ac1f6b6435d0,0
0207bdcc-bbb7-11e8-b2ba-ac1f6b6435d0,0
020d4352-bbb5-11e8-b2ba-ac1f6b6435d0,2
02101658-bbca-11e8-b2bc-ac1f6b6435d0,0
0216d526-bbbe-11e8-b2ba-ac1f6b6435d0,1
02178fc0-bbaf-11e8-b2ba-ac1f6b6435d0,2
0217b490-bb9c-11e8-b2b9-ac1f6b6435d0,2
02199b60-bbc0-11e8-b2bb-ac1f6b6435d0,1
021a01b6-bba9-11e8-b2ba-ac1f6b6435d0,1
02235ae2-bb9d-11e8-b2b9-ac1f6b6435d0,1
02261342-bbb4-11e8-b2ba-ac1f6b6435d0,0
02271820-bbad-11e8-b2ba-ac1f6b6435d0,1
0228a6e2-bba6-11e8-b2ba-ac1f6b6435d0,1
0230e7d0-bba1-11e8-b2b9-ac1f6b6435d0,1
0232898a-bbbc-11e8-b2ba-ac1f6b6435d0,0
023324a6-bbaf-11e8-b2ba-ac1f6b6435d0,2
0235dcc4-bbb8-11e8-b2ba-ac1f6b6435d0,0
024476f6-bbb0-11e8-b2ba-ac1f6b6435d0,1
0246331e-bbc0-11e8-b2bb-ac1f6b6435d0,1
024bce74-bbc4-11e8-b2bc-ac1f6b6435d0,0
024e7bec-bbc9-11e8-b2bc-ac1f6b6435d0,2
024f501e-bbc7-11e8-b2bc-ac1f6b6435d0,0
024f5654-bbae-11e8-b2ba-ac1f6b6435d0,1
0258949a-bb9e-11e8-b2b9-ac1f6b6435d0,2
025b645c-bbbe-11e8-b2ba-ac1f6b6435d0,0
026469ac-bb9c-11e8-b2b9-ac1f6b6435d0,2
0264de16-bbae-11e8-b2ba-ac1f6b6435d0,0
0264fdd4-bbb7-11e8-b2ba-ac1f6b6435d0,1
0266a4f8-bbc7-11e8-b2bc-ac1f6b6435d0,0
026777cc-bb9d-11e8-b2b9-ac1f6b6435d0,1
0271c9e4-bbab-11e8-b2ba-ac1f6b6435d0,1
02789bb2-bbc8-11e8-b2bc-ac1f6b6435d0,0
027a702a-bbca-11e8-b2bc-ac1f6b6435d0,2
027c2e8a-bb9b-11e8-b2b9-ac1f6b6435d0,0
027c5df4-bbb6-11e8-b2ba-ac1f6b6435d0,2
027c9b12-bbc4-11e8-b2bc-ac1f6b6435d0,1
0286c9da-bbc3-11e8-b2bc-ac1f6b6435d0,1
0288e29e-bb9e-11e8-b2b9-ac1f6b6435d0,2
028ccf80-bba8-11e8-b2ba-ac1f6b6435d0,2
028cee5c-bbc1-11e8-b2bb-ac1f6b6435d0,2
028e8954-bbbe-11e8-b2ba-ac1f6b6435d0,1
0290c330-bb9c-11e8-b2b9-ac1f6b6435d0,2
0294ea40-bbbb-11e8-b2ba-ac1f6b6435d0,1
02976c92-bbbc-11e8-b2ba-ac1f6b6435d0,1
02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,1
02a52ee6-bbac-11e8-b2ba-ac1f6b6435d0,0
02a7b5ce-bbc7-11e8-b2bc-ac1f6b6435d0,1
02b03bfc-bbc4-11e8-b2bc-ac1f6b6435d0,1
02b13740-bbc5-11e8-b2bc-ac1f6b6435d0,1
02ba21c6-bbb5-11e8-b2ba-ac1f6b6435d0,0
02bd4566-bbad-11e8-b2ba-ac1f6b6435d0,1
02c09df8-bbc9-11e8-b2bc-ac1f6b6435d0,1
02c1d584-bb9b-11e8-b2b9-ac1f6b6435d0,1
02c4449a-bbbe-11e8-b2ba-ac1f6b6435d0,2
02c5ae5e-bbb2-11e8-b2ba-ac1f6b6435d0,0
02cca674-bbb1-11e8-b2ba-ac1f6b6435d0,1
02ce0bfa-bbc9-11e8-b2bc-ac1f6b6435d0,1
02d266c4-bbaa-11e8-b2ba-ac1f6b6435d0,0
02db70a6-bba6-11e8-b2ba-ac1f6b6435d0,1
02dca032-bba3-11e8-b2b9-ac1f6b6435d0,2
02e2a5d6-bbad-11e8-b2ba-ac1f6b6435d0,1
02e42082-bbad-11e8-b2ba-ac1f6b6435d0,1
02e5cb9a-bba7-11e8-b2ba-ac1f6b6435d0,2
02e685cc-bbc9-11e8-b2bc-ac1f6b6435d0,1
02ef9b26-bba1-11e8-b2b9-ac1f6b6435d0,2
02f22e98-bbb2-11e8-b2ba-ac1f6b6435d0,0
02f6fa66-bbb4-11e8-b2ba-ac1f6b6435d0,0
02fb44fc-bbac-11e8-b2ba-ac1f6b6435d0,1
0305a056-bbbf-11e8-b2ba-ac1f6b6435d0,2
030822be-bb9b-11e8-b2b9-ac1f6b6435d0,1
03181d4e-bbb0-11e8-b2ba-ac1f6b6435d0,1
03296fa0-bbbe-11e8-b2ba-ac1f6b6435d0,2
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,1
032a7200-bbab-11e8-b2ba-ac1f6b6435d0,2
032ae03c-bbc9-11e8-b2bc-ac1f6b6435d0,2
032d1942-bba1-11e8-b2b9-ac1f6b6435d0,2
032f0da4-bbc6-11e8-b2bc-ac1f6b6435d0,1
03371f58-bbc6-11e8-b2bc-ac1f6b6435d0,2
033c214a-bbb4-11e8-b2ba-ac1f6b6435d0,1
03409c48-bbb9-11e8-b2ba-ac1f6b6435d0,2
03470776-bbc4-11e8-b2bc-ac1f6b6435d0,1
03480032-bba5-11e8-b2ba-ac1f6b6435d0,1
0349cea2-bbba-11e8-b2ba-ac1f6b6435d0,1
034a37f8-bbc3-11e8-b2bc-ac1f6b6435d0,1
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,1
034b0ca0-bbc3-11e8-b2bc-ac1f6b6435d0,0
03558ade-bb9d-11e8-b2b9-ac1f6b6435d0,0
03561dea-bbb2-11e8-b2ba-ac1f6b6435d0,1
0358b00a-bba8-11e8-b2ba-ac1f6b6435d0,2
03722b08-bbb6-11e8-b2ba-ac1f6b6435d0,1
0374c84e-bbbc-11e8-b2ba-ac1f6b6435d0,2
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,2
03833668-bbb2-11e8-b2ba-ac1f6b6435d0,0
03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0,1
0384cd60-bbb3-11e8-b2ba-ac1f6b6435d0,0
03865a92-bbbb-11e8-b2ba-ac1f6b6435d0,1
03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0,1
03886f76-bbb6-11e8-b2ba-ac1f6b6435d0,0
03903282-bbbc-11e8-b2ba-ac1f6b6435d0,0
039085dc-bbaa-11e8-b2ba-ac1f6b6435d0,1
0391ab0a-bbb5-11e8-b2ba-ac1f6b6435d0,1
0392f4c4-bbba-11e8-b2ba-ac1f6b6435d0,1
03972192-bbac-11e8-b2ba-ac1f6b6435d0,1
039858f6-bbab-11e8-b2ba-ac1f6b6435d0,1
039b6e46-bbb1-11e8-b2ba-ac1f6b6435d0,2
039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0,1
039d02b2-bbc8-11e8-b2bc-ac1f6b6435d0,1
03a36c00-bba6-11e8-b2ba-ac1f6b6435d0,2
03aaa7cc-bbab-11e8-b2ba-ac1f6b6435d0,0
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,2
03ae7490-bba8-11e8-b2ba-ac1f6b6435d0,1
03b4ea6e-bba3-11e8-b2b9-ac1f6b6435d0,1
03b65c62-bbc3-11e8-b2bc-ac1f6b6435d0,0
03d00c42-bbba-11e8-b2ba-ac1f6b6435d0,1
03d05b86-bba4-11e8-b2b9-ac1f6b6435d0,2
03d13e56-bb9b-11e8-b2b9-ac1f6b6435d0,0
03d25c28-bbaf-11e8-b2ba-ac1f6b6435d0,2
03d285d4-bba2-11e8-b2b9-ac1f6b6435d0,1
03d56a18-bbb8-11e8-b2ba-ac1f6b6435d0,1
03d9fb0c-bb9d-11e8-b2b9-ac1f6b6435d0,1
03daec84-bbbf-11e8-b2ba-ac1f6b6435d0,1
03db18c8-bb9a-11e8-b2b9-ac1f6b6435d0,0
03dd0446-bbc5-11e8-b2bc-ac1f6b6435d0,1
03de37e6-bbaf-11e8-b2ba-ac1f6b6435d0,2
03dece12-bbab-11e8-b2ba-ac1f6b6435d0,0
03e0b692-bbaf-11e8-b2ba-ac1f6b6435d0,0
03e32798-bb9f-11e8-b2b9-ac1f6b6435d0,1
03e3827a-bba8-11e8-b2ba-ac1f6b6435d0,1
03ec3e0c-bbca-11e8-b2bc-ac1f6b6435d0,2
03ef3634-bbb1-11e8-b2ba-ac1f6b6435d0,1
03f02102-bbc0-11e8-b2bb-ac1f6b6435d0,2
03f12378-bba1-11e8-b2b9-ac1f6b6435d0,0
03f195e6-bb9d-11e8-b2b9-ac1f6b6435d0,2
03f57edc-bbc9-11e8-b2bc-ac1f6b6435d0,0
03f63d86-bbbf-11e8-b2ba-ac1f6b6435d0,0
03f6a278-bbc7-11e8-b2bc-ac1f6b6435d0,0
03f92c20-bbc0-11e8-b2bb-ac1f6b6435d0,1
03fcc436-bbc8-11e8-b2bc-ac1f6b6435d0,2
03fdc770-bbad-11e8-b2ba-ac1f6b6435d0,1
0402c00c-bbaf-11e8-b2ba-ac1f6b6435d0,1
040794ce-bbaa-11e8-b2ba-ac1f6b6435d0,2
0408547a-bb9d-11e8-b2b9-ac1f6b6435d0,1
04096bea-bb9c-11e8-b2b9-ac1f6b6435d0,2
040b473c-bbc7-11e8-b2bc-ac1f6b6435d0,2
040c1496-bbb8-11e8-b2ba-ac1f6b6435d0,2
040c557c-bbaa-11e8-b2ba-ac1f6b6435d0,1
04103166-bbb3-11e8-b2ba-ac1f6b6435d0,1
0410407c-bba2-11e8-b2b9-ac1f6b6435d0,0
0411e646-bbc2-11e8-b2bb-ac1f6b6435d0,0
04124d46-bbb5-11e8-b2ba-ac1f6b6435d0,1
0419f612-bba7-11e8-b2ba-ac1f6b6435d0,0
041d6c96-bbb8-11e8-b2ba-ac1f6b6435d0,2
041e4ca6-bbb3-11e8-b2ba-ac1f6b6435d0,1
042413ee-bbb2-11e8-b2ba-ac1f6b6435d0,0
04267eee-bbbd-11e8-b2ba-ac1f6b6435d0,1
042a9f8e-bbc6-11e8-b2bc-ac1f6b6435d0,1
042cfe0e-bb9a-11e8-b2b9-ac1f6b6435d0,2
043225a2-bbc0-11e8-b2bb-ac1f6b6435d0,2
0435386e-bbbb-11e8-b2ba-ac1f6b6435d0,2
0436371c-bb9a-11e8-b2b9-ac1f6b6435d0,0
0436ccbc-bba5-11e8-b2ba-ac1f6b6435d0,0
043798f6-bb9e-11e8-b2b9-ac1f6b6435d0,1
04382906-bba3-11e8-b2b9-ac1f6b6435d0,2
04383a3c-bbac-11e8-b2ba-ac1f6b6435d0,2
043866ac-bba6-11e8-b2ba-ac1f6b6435d0,0
043e620a-bbb5-11e8-b2ba-ac1f6b6435d0,1
044b4d9e-bbab-11e8-b2ba-ac1f6b6435d0,2
044bd6e6-bbb1-11e8-b2ba-ac1f6b6435d0,2
04533c26-bbaf-11e8-b2ba-ac1f6b6435d0,2
0459e68a-bbbd-11e8-b2ba-ac1f6b6435d0,0
045e2724-bbb1-11e8-b2ba-ac1f6b6435d0,0
045edf1c-bbc9-11e8-b2bc-ac1f6b6435d0,0
0462f3c6-bba7-11e8-b2ba-ac1f6b6435d0,0
0463bae6-bbba-11e8-b2ba-ac1f6b6435d0,2
0463e512-bbc8-11e8-b2bc-ac1f6b6435d0,2
0468fef4-bbc7-11e8-b2bc-ac1f6b6435d0,1
04691b58-bba1-11e8-b2b9-ac1f6b6435d0,0
046ebcba-bbc5-11e8-b2bc-ac1f6b6435d0,1
046eef80-bbc2-11e8-b2bb-ac1f6b6435d0,0
0470db52-bbad-11e8-b2ba-ac1f6b6435d0,1
04710896-bbc8-11e8-b2bc-ac1f6b6435d0,2
0479a21a-bba2-11e8-b2b9-ac1f6b6435d0,0
047f68c6-bbbb-11e8-b2ba-ac1f6b6435d0,2
048af3d0-bbb6-11e8-b2ba-ac1f6b6435d0,1
0497a9cc-bbca-11e8-b2bc-ac1f6b6435d0,0
049c257e-bbbb-11e8-b2ba-ac1f6b6435d0,2
049ccac2-bba4-11e8-b2b9-ac1f6b6435d0,2
04a3d0fe-bbc9-11e8-b2bc-ac1f6b6435d0,0
04a4cca4-bba4-11e8-b2b9-ac1f6b6435d0,0
04a90510-bbba-11e8-b2ba-ac1f6b6435d0,1
04ad6ce0-bbb0-11e8-b2ba-ac1f6b6435d0,0
04b25a3a-bbc3-11e8-b2bc-ac1f6b6435d0,1
04b385ca-bbbb-11e8-b2ba-ac1f6b6435d0,1
04b951a6-bbb3-11e8-b2ba-ac1f6b6435d0,1
04bd2790-bbae-11e8-b2ba-ac1f6b6435d0,1
04c22f08-bba2-11e8-b2b9-ac1f6b6435d0,2
04c368c4-bba6-11e8-b2ba-ac1f6b6435d0,2
04cdab5e-bbb5-11e8-b2ba-ac1f6b6435d0,1
04d1c1b8-bba0-11e8-b2b9-ac1f6b6435d0,2
04da01a0-bbbb-11e8-b2ba-ac1f6b6435d0,0
04e022d0-bbb4-11e8-b2ba-ac1f6b6435d0,2
04e1059a-bbc5-11e8-b2bc-ac1f6b6435d0,1
04e4ae02-bba7-11e8-b2ba-ac1f6b6435d0,2
04e6f8f8-bb9b-11e8-b2b9-ac1f6b6435d0,2
04eb37e0-bba7-11e8-b2ba-ac1f6b6435d0,0
04ee9860-bbb9-11e8-b2ba-ac1f6b6435d0,1
04eec9d0-bb9f-11e8-b2b9-ac1f6b6435d0,1
04f48d64-bbbf-11e8-b2ba-ac1f6b6435d0,1
04fd5b44-bbb3-11e8-b2ba-ac1f6b6435d0,2
05058e28-bbad-11e8-b2ba-ac1f6b6435d0,1
0506b608-bba9-11e8-b2ba-ac1f6b6435d0,0
0507561a-bbb5-11e8-b2ba-ac1f6b6435d0,1
0508c48a-bbb2-11e8-b2ba-ac1f6b6435d0,0
050de920-bba2-11e8-b2b9-ac1f6b6435d0,1
0513da6c-bbc8-11e8-b2bc-ac1f6b6435d0,0
051a5402-bbbc-11e8-b2ba-ac1f6b6435d0,1
051b0d08-bbc5-11e8-b2bc-ac1f6b6435d0,2
051c9598-bbab-11e8-b2ba-ac1f6b6435d0,0
051f96a8-bbab-11e8-b2ba-ac1f6b6435d0,2
0527ce90-bbc4-11e8-b2bc-ac1f6b6435d0,1
052ce424-bbb1-11e8-b2ba-ac1f6b6435d0,0
052ddb64-bbba-11e8-b2ba-ac1f6b6435d0,2
052efb66-bbc4-11e8-b2bc-ac1f6b6435d0,1
05302d60-bbb0-11e8-b2ba-ac1f6b6435d0,1
05316fc0-bbb7-11e8-b2ba-ac1f6b6435d0,1
0535d4cc-bbab-11e8-b2ba-ac1f6b6435d0,1
05385e4c-bba4-11e8-b2b9-ac1f6b6435d0,2
053b2418-bbab-11e8-b2ba-ac1f6b6435d0,1
05418e48-bbbf-11e8-b2ba-ac1f6b6435d0,1
0543c3c4-bba7-11e8-b2ba-ac1f6b6435d0,1
0544e16a-bba1-11e8-b2b9-ac1f6b6435d0,1
0545e3ec-bbc1-11e8-b2bb-ac1f6b6435d0,1
054ec024-bba9-11e8-b2ba-ac1f6b6435d0,1
054feace-bbc9-11e8-b2bc-ac1f6b6435d0,1
0554f8be-bba8-11e8-b2ba-ac1f6b6435d0,0
05551280-bba4-11e8-b2b9-ac1f6b6435d0,2
0555dcba-bb9f-11e8-b2b9-ac1f6b6435d0,1
055696f0-bb9f-11e8-b2b9-ac1f6b6435d0,1
055ecc1c-bbb8-11e8-b2ba-ac1f6b6435d0,0
05606922-bbbe-11e8-b2ba-ac1f6b6435d0,1
0560baf4-bba9-11e8-b2ba-ac1f6b6435d0,0
0563b9d0-bb9e-11e8-b2b9-ac1f6b6435d0,0
0565553c-bb9f-11e8-b2b9-ac1f6b6435d0,1
056b2df6-bbbb-11e8-b2ba-ac1f6b6435d0,2
0579bc04-bba7-11e8-b2ba-ac1f6b6435d0,1
057b91b8-bbb2-11e8-b2ba-ac1f6b6435d0,1
057c5860-bbb6-11e8-b2ba-ac1f6b6435d0,1
057c591e-bbb1-11e8-b2ba-ac1f6b6435d0,0
0582062a-bba2-11e8-b2b9-ac1f6b6435d0,2
0582608e-bbc0-11e8-b2bb-ac1f6b6435d0,1
058300e0-bbc3-11e8-b2bc-ac1f6b6435d0,1
0586ee64-bbc6-11e8-b2bc-ac1f6b6435d0,2
058c3250-bbaa-11e8-b2ba-ac1f6b6435d0,1
05918a74-bba1-11e8-b2b9-ac1f6b6435d0,2
0591f00e-bba6-11e8-b2ba-ac1f6b6435d0,1
059462b0-bbc1-11e8-b2bb-ac1f6b6435d0,2
05952dae-bbc5-11e8-b2bc-ac1f6b6435d0,1
0597ac6e-bbca-11e8-b2bc-ac1f6b6435d0,1
0597cc48-bbbc-11e8-b2ba-ac1f6b6435d0,2
0598a6a8-bb9f-11e8-b2b9-ac1f6b6435d0,1
059bc0b0-bbac-11e8-b2ba-ac1f6b6435d0,1
059f53c6-bbc3-11e8-b2bc-ac1f6b6435d0,1
05a16868-bb9c-11e8-b2b9-ac1f6b6435d0,1
05a26ca6-bbb8-11e8-b2ba-ac1f6b6435d0,2
05a371ba-bba8-11e8-b2ba-ac1f6b6435d0,1
05a37b7c-bbbe-11e8-b2ba-ac1f6b6435d0,1
05a4b294-bbaa-11e8-b2ba-ac1f6b6435d0,1
05a60818-bba7-11e8-b2ba-ac1f6b6435d0,1
05a7654c-bba1-11e8-b2b9-ac1f6b6435d0,1
05a7bb08-bbc1-11e8-b2bb-ac1f6b6435d0,2
05a86dbe-bbbc-11e8-b2ba-ac1f6b6435d0,2
