Id,cluster10
009b8c20-bbc6-11e8-b2bc-ac1f6b6435d0,3
009c104e-bbc8-11e8-b2bc-ac1f6b6435d0,2
009d30e6-bbb4-11e8-b2ba-ac1f6b6435d0,8
009e88e0-bbc5-11e8-b2bc-ac1f6b6435d0,2
00a71d92-bbb2-11e8-b2ba-ac1f6b6435d0,1
00ab10d6-bba4-11e8-b2b9-ac1f6b6435d0,3
00ab56c8-bbad-11e8-b2ba-ac1f6b6435d0,1
00ad4b4c-bbc4-11e8-b2bc-ac1f6b6435d0,2
00ae0ea6-bb9c-11e8-b2b9-ac1f6b6435d0,1
00b1b8b8-bba5-11e8-b2ba-ac1f6b6435d0,3
00b3659a-bbb0-11e8-b2ba-ac1f6b6435d0,3
00b580c6-bbb2-11e8-b2ba-ac1f6b6435d0,1
00b5ec5e-bbb8-11e8-b2ba-ac1f6b6435d0,3
00b6c386-bba9-11e8-b2ba-ac1f6b6435d0,3
00b8087a-bbc4-11e8-b2bc-ac1f6b6435d0,2
00b9bdcc-bbca-11e8-b2bc-ac1f6b6435d0,1
00bd4376-bbbf-11e8-b2ba-ac1f6b6435d0,1
00c15ef6-bba7-11e8-b2ba-ac1f6b6435d0,4
00c3f3fc-bbbe-11e8-b2ba-ac1f6b6435d0,5
00c58890-bbbc-11e8-b2ba-ac1f6b6435d0,8
00c76b88-bbb2-11e8-b2ba-ac1f6b6435d0,2
00c9616e-bba7-11e8-b2ba-ac1f6b6435d0,5
00c96be4-bbb8-11e8-b2ba-ac1f6b6435d0,4
00ca1a3a-bbc7-11e8-b2bc-ac1f6b6435d0,8
00cb9586-bbc2-11e8-b2bb-ac1f6b6435d0,3
00d315a6-bbac-11e8-b2ba-ac1f6b6435d0,3
00d4f904-bbb4-11e8-b2ba-ac1f6b6435d0,2
00d693c0-bbbb-11e8-b2ba-ac1f6b6435d0,3
00d7d192-bbb9-11e8-b2ba-ac1f6b6435d0,3
00db5f9e-bbc1-11e8-b2bb-ac1f6b6435d0,2
00dd1766-bbae-11e8-b2ba-ac1f6b6435d0,2
00df1310-bbca-11e8-b2bc-ac1f6b6435d0,7
00e77c9c-bbc2-11e8-b2bb-ac1f6b6435d0,3
00e96ea4-bbc1-11e8-b2bb-ac1f6b6435d0,2
00eabc0c-bbb5-11e8-b2ba-ac1f6b6435d0,2
00ed296c-bbb3-11e8-b2ba-ac1f6b6435d0,3
00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,3
00f42960-bbb3-11e8-b2ba-ac1f6b6435d0,8
00f8ac7e-bbbd-11e8-b2ba-ac1f6b6435d0,3
00fe597e-bbc9-11e8-b2bc-ac1f6b6435d0,3
00ff41c4-bba9-11e8-b2ba-ac1f6b6435d0,3
0101c0be-bba6-11e8-b2ba-ac1f6b6435d0,2
0102707a-bba3-11e8-b2b9-ac1f6b6435d0,0
01028112-bbb4-11e8-b2ba-ac1f6b6435d0,3
01037b76-bbaa-11e8-b2ba-ac1f6b6435d0,3
01043ee4-bba5-11e8-b2ba-ac1f6b6435d0,2
0104c4e0-bbb9-11e8-b2ba-ac1f6b6435d0,6
01058b36-bbbf-11e8-b2ba-ac1f6b6435d0,4
01095156-bbb7-11e8-b2ba-ac1f6b6435d0,2
010edd48-bbac-11e8-b2ba-ac1f6b6435d0,2
01106f56-bbc9-11e8-b2bc-ac1f6b6435d0,2
011186c4-bba2-11e8-b2b9-ac1f6b6435d0,5
011361ce-bba7-11e8-b2ba-ac1f6b6435d0,2
011364f4-bba1-11e8-b2b9-ac1f6b6435d0,4
0115f496-bbb8-11e8-b2ba-ac1f6b6435d0,2
0118f7e4-bbaf-11e8-b2ba-ac1f6b6435d0,3
011945ae-bbb5-11e8-b2ba-ac1f6b6435d0,3
011a3b06-bb9e-11e8-b2b9-ac1f6b6435d0,8
011acdc6-bba0-11e8-b2b9-ac1f6b6435d0,2
011def6e-bbb5-11e8-b2ba-ac1f6b6435d0,4
012c02f2-bbab-11e8-b2ba-ac1f6b6435d0,2
012c2c02-bba4-11e8-b2b9-ac1f6b6435d0,5
012ed836-bbc1-11e8-b2bb-ac1f6b6435d0,3
01314a58-bba3-11e8-b2b9-ac1f6b6435d0,8
0136e24a-bba0-11e8-b2b9-ac1f6b6435d0,3
0139e754-bbbb-11e8-b2ba-ac1f6b6435d0,4
013ba5ec-bbb8-11e8-b2ba-ac1f6b6435d0,8
013f0f3a-bbad-11e8-b2ba-ac1f6b6435d0,2
0141b838-bb9f-11e8-b2b9-ac1f6b6435d0,2
0142ac38-bbb9-11e8-b2ba-ac1f6b6435d0,1
0142f5bc-bbc8-11e8-b2bc-ac1f6b6435d0,5
01437db2-bbc2-11e8-b2bb-ac1f6b6435d0,3
01453738-bbb8-11e8-b2ba-ac1f6b6435d0,1
0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,6
01491e4c-bbaf-11e8-b2ba-ac1f6b6435d0,2
014927fe-bb9e-11e8-b2b9-ac1f6b6435d0,3
014a8bae-bba2-11e8-b2b9-ac1f6b6435d0,0
014d20d2-bbaf-11e8-b2ba-ac1f6b6435d0,2
014dfb1e-bbba-11e8-b2ba-ac1f6b6435d0,9
01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,2
0155043e-bbb7-11e8-b2ba-ac1f6b6435d0,3
015652d0-bbb7-11e8-b2ba-ac1f6b6435d0,2
0158f3d6-bb9f-11e8-b2b9-ac1f6b6435d0,4
015b7388-bbac-11e8-b2ba-ac1f6b6435d0,0
015ed0d8-bbbf-11e8-b2ba-ac1f6b6435d0,8
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,1
0163454c-bba0-11e8-b2b9-ac1f6b6435d0,2
0167f530-bbc1-11e8-b2bb-ac1f6b6435d0,3
016a3738-bba7-11e8-b2ba-ac1f6b6435d0,6
016b3df6-bba5-11e8-b2ba-ac1f6b6435d0,7
016bc38a-bba9-11e8-b2ba-ac1f6b6435d0,2
01747a40-bbc0-11e8-b2bb-ac1f6b6435d0,3
017badb4-bbc6-11e8-b2bc-ac1f6b6435d0,1
017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,3
017e605a-bba7-11e8-b2ba-ac1f6b6435d0,2
017f7748-bba6-11e8-b2ba-ac1f6b6435d0,3
018004a0-bbb1-11e8-b2ba-ac1f6b6435d0,2
01853df0-bbc3-11e8-b2bc-ac1f6b6435d0,3
0189cff8-bbc0-11e8-b2bb-ac1f6b6435d0,2
018bc484-bba7-11e8-b2ba-ac1f6b6435d0,3
018dd9a2-bbc2-11e8-b2bb-ac1f6b6435d0,3
018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,4
0190855a-bbca-11e8-b2bc-ac1f6b6435d0,9
01939a1a-bbc5-11e8-b2bc-ac1f6b6435d0,2
019687da-bbb0-11e8-b2ba-ac1f6b6435d0,8
01977230-bbb5-11e8-b2ba-ac1f6b6435d0,3
01a0f8a0-bbb0-11e8-b2ba-ac1f6b6435d0,0
01a2514a-bba7-11e8-b2ba-ac1f6b6435d0,4
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,2
01a9e5da-bb9e-11e8-b2b9-ac1f6b6435d0,2
01b0b65a-bbba-11e8-b2ba-ac1f6b6435d0,4
01b500a4-bb9a-11e8-b2b9-ac1f6b6435d0,2
01b54382-bb9c-11e8-b2b9-ac1f6b6435d0,0
01b79b30-bbb2-11e8-b2ba-ac1f6b6435d0,4
01b79bd0-bba3-11e8-b2b9-ac1f6b6435d0,0
01b7c7b8-bba8-11e8-b2ba-ac1f6b6435d0,2
01b9584c-bbbe-11e8-b2ba-ac1f6b6435d0,9
01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0,2
01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,1
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,2
01bc1aa2-bbad-11e8-b2ba-ac1f6b6435d0,2
01bc4dc6-bbbf-11e8-b2ba-ac1f6b6435d0,1
01bc5bf4-bbc4-11e8-b2bc-ac1f6b6435d0,2
01c36810-bb9a-11e8-b2b9-ac1f6b6435d0,2
01c7157c-bba5-11e8-b2ba-ac1f6b6435d0,2
01c87288-bbc2-11e8-b2bb-ac1f6b6435d0,4
01cccde8-bba8-11e8-b2ba-ac1f6b6435d0,3
01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0,3
01d05f48-bbb8-11e8-b2ba-ac1f6b6435d0,2
01d1ae74-bbb9-11e8-b2ba-ac1f6b6435d0,3
01d1e5fc-bbb3-11e8-b2ba-ac1f6b6435d0,3
01d2a326-bba8-11e8-b2ba-ac1f6b6435d0,8
01d2d5c4-bbb9-11e8-b2ba-ac1f6b6435d0,4
01d619aa-bbaf-11e8-b2ba-ac1f6b6435d0,8
01d6e4b8-bba8-11e8-b2ba-ac1f6b6435d0,4
01d7fd92-bb9b-11e8-b2b9-ac1f6b6435d0,1
01da7d44-bbad-11e8-b2ba-ac1f6b6435d0,3
01ddc40c-bbb9-11e8-b2ba-ac1f6b6435d0,8
01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0,2
01e7a2b4-bbba-11e8-b2ba-ac1f6b6435d0,5
01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,1
01e9c96a-bb9a-11e8-b2b9-ac1f6b6435d0,1
01ebc542-bbbf-11e8-b2ba-ac1f6b6435d0,3
01ecc930-bbc7-11e8-b2bc-ac1f6b6435d0,5
01edbdd4-bbb0-11e8-b2ba-ac1f6b6435d0,4
01eea150-bba5-11e8-b2ba-ac1f6b6435d0,4
01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,3
01f58bec-bba4-11e8-b2b9-ac1f6b6435d0,2
01f85a98-bbae-11e8-b2ba-ac1f6b6435d0,3
01f870c0-bba7-11e8-b2ba-ac1f6b6435d0,7
01f8c228-bbac-11e8-b2ba-ac1f6b6435d0,3
01f8f48c-bbb1-11e8-b2ba-ac1f6b6435d0,2
01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0,2
0204b9f0-bba4-11e8-b2b9-ac1f6b6435d0,8
02056070-bba5-11e8-b2ba-ac1f6b6435d0,2
02070102-bbb7-11e8-b2ba-ac1f6b6435d0,5
0207bdcc-bbb7-11e8-b2ba-ac1f6b6435d0,5
020c961e-bbb5-11e8-b2ba-ac1f6b6435d0,4
020d4352-bbb5-11e8-b2ba-ac1f6b6435d0,7
02101658-bbca-11e8-b2bc-ac1f6b6435d0,2
0216d526-bbbe-11e8-b2ba-ac1f6b6435d0,3
02178fc0-bbaf-11e8-b2ba-ac1f6b6435d0,2
0217b490-bb9c-11e8-b2b9-ac1f6b6435d0,3
02199b60-bbc0-11e8-b2bb-ac1f6b6435d0,3
0219faa8-bba5-11e8-b2ba-ac1f6b6435d0,3
021a01b6-bba9-11e8-b2ba-ac1f6b6435d0,4
021eacc4-bba0-11e8-b2b9-ac1f6b6435d0,1
022159ba-bbc8-11e8-b2bc-ac1f6b6435d0,9
02235ae2-bb9d-11e8-b2b9-ac1f6b6435d0,3
02261342-bbb4-11e8-b2ba-ac1f6b6435d0,8
02271820-bbad-11e8-b2ba-ac1f6b6435d0,2
022810e2-bbb5-11e8-b2ba-ac1f6b6435d0,6
0228a6e2-bba6-11e8-b2ba-ac1f6b6435d0,3
022b36e8-bba4-11e8-b2b9-ac1f6b6435d0,2
0230e7d0-bba1-11e8-b2b9-ac1f6b6435d0,3
0230f2c2-bb9f-11e8-b2b9-ac1f6b6435d0,8
0232898a-bbbc-11e8-b2ba-ac1f6b6435d0,7
0232b2ba-bbbd-11e8-b2ba-ac1f6b6435d0,4
023324a6-bbaf-11e8-b2ba-ac1f6b6435d0,5
02341824-bbba-11e8-b2ba-ac1f6b6435d0,2
0235dcc4-bbb8-11e8-b2ba-ac1f6b6435d0,5
023bd202-bbb6-11e8-b2ba-ac1f6b6435d0,2
0240e7f6-bbac-11e8-b2ba-ac1f6b6435d0,2
0241af90-bba4-11e8-b2b9-ac1f6b6435d0,3
0241b984-bb9c-11e8-b2b9-ac1f6b6435d0,2
024476f6-bbb0-11e8-b2ba-ac1f6b6435d0,8
0245b156-bba1-11e8-b2b9-ac1f6b6435d0,4
0246331e-bbc0-11e8-b2bb-ac1f6b6435d0,2
0249aa98-bbc1-11e8-b2bb-ac1f6b6435d0,2
024bce74-bbc4-11e8-b2bc-ac1f6b6435d0,7
024e7bec-bbc9-11e8-b2bc-ac1f6b6435d0,1
024f501e-bbc7-11e8-b2bc-ac1f6b6435d0,3
024f5654-bbae-11e8-b2ba-ac1f6b6435d0,3
0250e242-bb9c-11e8-b2b9-ac1f6b6435d0,4
0258949a-bb9e-11e8-b2b9-ac1f6b6435d0,8
025b645c-bbbe-11e8-b2ba-ac1f6b6435d0,5
026469ac-bb9c-11e8-b2b9-ac1f6b6435d0,3
0264de16-bbae-11e8-b2ba-ac1f6b6435d0,5
0264fdd4-bbb7-11e8-b2ba-ac1f6b6435d0,8
0265b670-bba3-11e8-b2b9-ac1f6b6435d0,1
0266a4f8-bbc7-11e8-b2bc-ac1f6b6435d0,7
026777cc-bb9d-11e8-b2b9-ac1f6b6435d0,9
0271c9e4-bbab-11e8-b2ba-ac1f6b6435d0,3
02744d42-bbbd-11e8-b2ba-ac1f6b6435d0,1
027578fa-bbb5-11e8-b2ba-ac1f6b6435d0,3
02778a56-bbbe-11e8-b2ba-ac1f6b6435d0,2
0277fafe-bba5-11e8-b2ba-ac1f6b6435d0,5
0278970a-bbb6-11e8-b2ba-ac1f6b6435d0,2
02789bb2-bbc8-11e8-b2bc-ac1f6b6435d0,5
027a702a-bbca-11e8-b2bc-ac1f6b6435d0,3
027c2e8a-bb9b-11e8-b2b9-ac1f6b6435d0,8
027c5df4-bbb6-11e8-b2ba-ac1f6b6435d0,8
027c9b12-bbc4-11e8-b2bc-ac1f6b6435d0,5
0286c9da-bbc3-11e8-b2bc-ac1f6b6435d0,4
0288d6f4-bbc2-11e8-b2bb-ac1f6b6435d0,2
0288e29e-bb9e-11e8-b2b9-ac1f6b6435d0,3
028a827a-bba8-11e8-b2ba-ac1f6b6435d0,1
028cb8d2-bb9f-11e8-b2b9-ac1f6b6435d0,3
028ccf80-bba8-11e8-b2ba-ac1f6b6435d0,3
028cee5c-bbc1-11e8-b2bb-ac1f6b6435d0,5
028e8954-bbbe-11e8-b2ba-ac1f6b6435d0,4
0290c330-bb9c-11e8-b2b9-ac1f6b6435d0,7
0294ea40-bbbb-11e8-b2ba-ac1f6b6435d0,1
029509ba-bbbd-11e8-b2ba-ac1f6b6435d0,8
02961e40-bba4-11e8-b2b9-ac1f6b6435d0,4
0296a1ae-bbbc-11e8-b2ba-ac1f6b6435d0,3
02976c92-bbbc-11e8-b2ba-ac1f6b6435d0,4
029df10a-bbaf-11e8-b2ba-ac1f6b6435d0,8
029f7ac0-bbb9-11e8-b2ba-ac1f6b6435d0,3
02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,8
02a52ee6-bbac-11e8-b2ba-ac1f6b6435d0,5
02a64fa0-bbad-11e8-b2ba-ac1f6b6435d0,8
02a7b5ce-bbc7-11e8-b2bc-ac1f6b6435d0,2
02a9dede-bbaa-11e8-b2ba-ac1f6b6435d0,8
02aa71e0-bba1-11e8-b2b9-ac1f6b6435d0,3
02ab11c4-bba4-11e8-b2b9-ac1f6b6435d0,2
02adfb1c-bbbf-11e8-b2ba-ac1f6b6435d0,2
02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0,2
02b03bfc-bbc4-11e8-b2bc-ac1f6b6435d0,2
02b13740-bbc5-11e8-b2bc-ac1f6b6435d0,3
02b8f364-bbba-11e8-b2ba-ac1f6b6435d0,2
02ba21c6-bbb5-11e8-b2ba-ac1f6b6435d0,8
02bd4566-bbad-11e8-b2ba-ac1f6b6435d0,3
02c09df8-bbc9-11e8-b2bc-ac1f6b6435d0,2
02c1d584-bb9b-11e8-b2b9-ac1f6b6435d0,3
02c4449a-bbbe-11e8-b2ba-ac1f6b6435d0,2
02c5ae5e-bbb2-11e8-b2ba-ac1f6b6435d0,6
02cca674-bbb1-11e8-b2ba-ac1f6b6435d0,4
02ce0bfa-bbc9-11e8-b2bc-ac1f6b6435d0,2
02d266c4-bbaa-11e8-b2ba-ac1f6b6435d0,2
02d2c686-bbb5-11e8-b2ba-ac1f6b6435d0,2
02db70a6-bba6-11e8-b2ba-ac1f6b6435d0,1
02dca032-bba3-11e8-b2b9-ac1f6b6435d0,5
02ddcc36-bbbd-11e8-b2ba-ac1f6b6435d0,4
02e27b14-bba9-11e8-b2ba-ac1f6b6435d0,5
02e2a5d6-bbad-11e8-b2ba-ac1f6b6435d0,3
02e42082-bbad-11e8-b2ba-ac1f6b6435d0,2
02e5cb9a-bba7-11e8-b2ba-ac1f6b6435d0,2
02e685cc-bbc9-11e8-b2bc-ac1f6b6435d0,8
02ef9b26-bba1-11e8-b2b9-ac1f6b6435d0,9
02f22e98-bbb2-11e8-b2ba-ac1f6b6435d0,7
02f6fa66-bbb4-11e8-b2ba-ac1f6b6435d0,5
02f839b2-bba5-11e8-b2ba-ac1f6b6435d0,2
02fb44fc-bbac-11e8-b2ba-ac1f6b6435d0,4
02fefb04-bbc7-11e8-b2bc-ac1f6b6435d0,1
0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0,1
0305a056-bbbf-11e8-b2ba-ac1f6b6435d0,8
030822be-bb9b-11e8-b2b9-ac1f6b6435d0,2
030b6ee2-bbbe-11e8-b2ba-ac1f6b6435d0,3
03114a8a-bbb2-11e8-b2ba-ac1f6b6435d0,1
0312336a-bba7-11e8-b2ba-ac1f6b6435d0,2
0317d17a-bba8-11e8-b2ba-ac1f6b6435d0,3
03181d4e-bbb0-11e8-b2ba-ac1f6b6435d0,2
031aeea0-bbad-11e8-b2ba-ac1f6b6435d0,1
0324803a-bbaa-11e8-b2ba-ac1f6b6435d0,4
0325d998-bb9c-11e8-b2b9-ac1f6b6435d0,2
03296fa0-bbbe-11e8-b2ba-ac1f6b6435d0,5
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,0
032a7200-bbab-11e8-b2ba-ac1f6b6435d0,4
032a7b88-bb9c-11e8-b2b9-ac1f6b6435d0,2
032ae03c-bbc9-11e8-b2bc-ac1f6b6435d0,8
032d1942-bba1-11e8-b2b9-ac1f6b6435d0,3
032f0da4-bbc6-11e8-b2bc-ac1f6b6435d0,4
03339d62-bba6-11e8-b2ba-ac1f6b6435d0,4
03371f58-bbc6-11e8-b2bc-ac1f6b6435d0,3
033c214a-bbb4-11e8-b2ba-ac1f6b6435d0,3
033f4c8a-bb9b-11e8-b2b9-ac1f6b6435d0,2
03409c48-bbb9-11e8-b2ba-ac1f6b6435d0,4
0340decc-bbb1-11e8-b2ba-ac1f6b6435d0,2
0342865c-bbaf-11e8-b2ba-ac1f6b6435d0,1
03451a40-bbb2-11e8-b2ba-ac1f6b6435d0,3
03470776-bbc4-11e8-b2bc-ac1f6b6435d0,2
03480032-bba5-11e8-b2ba-ac1f6b6435d0,4
0349cea2-bbba-11e8-b2ba-ac1f6b6435d0,2
034a37f8-bbc3-11e8-b2bc-ac1f6b6435d0,3
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,2
034b0ca0-bbc3-11e8-b2bc-ac1f6b6435d0,7
034f50ae-bbc7-11e8-b2bc-ac1f6b6435d0,2
03558ade-bb9d-11e8-b2b9-ac1f6b6435d0,3
03561dea-bbb2-11e8-b2ba-ac1f6b6435d0,4
0357ecb4-bbae-11e8-b2ba-ac1f6b6435d0,3
0358b00a-bba8-11e8-b2ba-ac1f6b6435d0,8
0359527c-bbbb-11e8-b2ba-ac1f6b6435d0,3
03615f36-bbba-11e8-b2ba-ac1f6b6435d0,3
0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,8
036bdf66-bbc8-11e8-b2bc-ac1f6b6435d0,0
03722b08-bbb6-11e8-b2ba-ac1f6b6435d0,3
0374c84e-bbbc-11e8-b2ba-ac1f6b6435d0,8
03763b06-bb9f-11e8-b2b9-ac1f6b6435d0,2
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,3
037f4612-bbca-11e8-b2bc-ac1f6b6435d0,1
03833668-bbb2-11e8-b2ba-ac1f6b6435d0,2
03834516-bbc8-11e8-b2bc-ac1f6b6435d0,4
03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0,2
0384cd60-bbb3-11e8-b2ba-ac1f6b6435d0,8
03865a92-bbbb-11e8-b2ba-ac1f6b6435d0,2
0386c70e-bbc3-11e8-b2bc-ac1f6b6435d0,1
03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0,2
03886f76-bbb6-11e8-b2ba-ac1f6b6435d0,7
038f6bd0-bba9-11e8-b2ba-ac1f6b6435d0,3
03903282-bbbc-11e8-b2ba-ac1f6b6435d0,7
039085dc-bbaa-11e8-b2ba-ac1f6b6435d0,3
0390ebb4-bb9e-11e8-b2b9-ac1f6b6435d0,3
0391ab0a-bbb5-11e8-b2ba-ac1f6b6435d0,2
0392f4c4-bbba-11e8-b2ba-ac1f6b6435d0,7
039399fc-bbaa-11e8-b2ba-ac1f6b6435d0,3
0396a062-bbc7-11e8-b2bc-ac1f6b6435d0,8
03972192-bbac-11e8-b2ba-ac1f6b6435d0,4
039858f6-bbab-11e8-b2ba-ac1f6b6435d0,4
039b6e46-bbb1-11e8-b2ba-ac1f6b6435d0,8
039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0,8
039d02b2-bbc8-11e8-b2bc-ac1f6b6435d0,4
03a36c00-bba6-11e8-b2ba-ac1f6b6435d0,2
03a7f40c-bbb8-11e8-b2ba-ac1f6b6435d0,3
03a96d16-bbbb-11e8-b2ba-ac1f6b6435d0,4
03aaa7cc-bbab-11e8-b2ba-ac1f6b6435d0,5
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,3
03ae7490-bba8-11e8-b2ba-ac1f6b6435d0,3
03b49288-bba0-11e8-b2b9-ac1f6b6435d0,3
03b4ea6e-bba3-11e8-b2b9-ac1f6b6435d0,3
03b53f4a-bbb3-11e8-b2ba-ac1f6b6435d0,2
03b65c62-bbc3-11e8-b2bc-ac1f6b6435d0,5
03b6b4b4-bb9b-11e8-b2b9-ac1f6b6435d0,2
03cc65f6-bba1-11e8-b2b9-ac1f6b6435d0,3
03ce111c-bbba-11e8-b2ba-ac1f6b6435d0,4
03d00c42-bbba-11e8-b2ba-ac1f6b6435d0,6
03d05b86-bba4-11e8-b2b9-ac1f6b6435d0,3
03d13e56-bb9b-11e8-b2b9-ac1f6b6435d0,5
03d25c28-bbaf-11e8-b2ba-ac1f6b6435d0,3
03d285d4-bba2-11e8-b2b9-ac1f6b6435d0,4
03d4613a-bbb4-11e8-b2ba-ac1f6b6435d0,2
03d56a18-bbb8-11e8-b2ba-ac1f6b6435d0,1
03d77058-bbac-11e8-b2ba-ac1f6b6435d0,1
03d9fb0c-bb9d-11e8-b2b9-ac1f6b6435d0,2
03da48a0-bbca-11e8-b2bc-ac1f6b6435d0,4
03dac64e-bbb7-11e8-b2ba-ac1f6b6435d0,3
03daec84-bbbf-11e8-b2ba-ac1f6b6435d0,3
