Id,blue_corr_with_green,blue_mask_green_mean,blue_mean,blue_non_zero_mean,blue_std,green_mean,green_non_zero_mean,green_std,luminosity,red_corr_with_green,red_mask_green_mean,red_mean,red_non_zero_mean,red_std,size
00ae0ea6-bb9c-11e8-b2b9-ac1f6b6435d0,0.23265624362915258,0.05687752163968581,0.007001860624824481,0.06091202629937066,0.03638279112823539,0.03625167647218389,0.5009953180948893,0.07548247499951206,0.035733357604282395,0.23265624362915258,0.06256272407137825,0.043747056699266616,0.4797898398505317,0.09506035058819684,3072
00b580c6-bbb2-11e8-b2ba-ac1f6b6435d0,0.29412586370696553,0.05149090230651313,0.00916141144330725,0.13279003567165798,0.03446795512397445,0.010137680984530311,0.19137054019504124,0.032504897044724125,0.01759674965170733,0.29412586370696553,0.02615260047067781,0.0455542159236334,0.33916356828477645,0.12155865839136144,3072
00c76b88-bbb2-11e8-b2ba-ac1f6b6435d0,0.17260467216207961,0.05425234192997017,0.016467168388283583,0.09672896067301433,0.0642848066499115,0.012996275908027597,0.2803061803181966,0.03330214567916824,0.024140747425935333,0.17260467216207961,0.016806389861963162,0.06423744750178711,0.6602935791015625,0.10662736887421687,3072
00d4f904-bbb4-11e8-b2ba-ac1f6b6435d0,0.005658196626638235,0.10350924224719805,0.06538399247562184,0.2114567756652832,0.16024072842467343,0.024966036104688474,0.34387969970703125,0.06127908182142538,0.03723205059687298,0.005658196626638235,0.041293476591722264,0.06893517082812745,0.4865095615386963,0.13707985396169522,2048
00dd1766-bbae-11e8-b2ba-ac1f6b6435d0,0.597366529131364,0.14538821363427865,0.034358780056822545,0.13312482833862305,0.1125770114005794,0.06476310748679964,0.4408137798309326,0.11049397701394253,0.062218756280412874,0.597366529131364,0.15991351069862222,0.06312078027164233,0.377469539642334,0.14602899020948207,2048
00e96ea4-bbc1-11e8-b2bb-ac1f6b6435d0,0.2665769327531138,0.02614526480616753,0.01397295766926018,0.08514118194580078,0.0562776690623372,0.0032910012471649933,0.09149805704752605,0.01433527655565602,0.006814141826089442,0.2665769327531138,0.01791712201656183,0.016235043228581582,0.12314160664876302,0.07260116063084211,3072
00f8ac7e-bbbd-11e8-b2ba-ac1f6b6435d0,0.25106903564811395,0.10041356910830318,0.05068637540397561,0.1584220462375217,0.14010864407885626,0.035391898560368146,0.3431579801771376,0.09062697095284984,0.03657824008376512,0.25106903564811395,0.0816412783925435,0.03577797708947674,0.3152136272854275,0.10315130720989314,3072
0102707a-bba3-11e8-b2b9-ac1f6b6435d0,0.3543543923285667,0.1161007150199197,0.007673814977176329,0.11243968539767796,0.028622854297646598,0.026124213308031028,0.3497144911024306,0.056776324537999065,0.02412457827491178,0.3543543923285667,0.052765934131666796,0.02298443779706436,0.3964276843600803,0.05318814553969642,3072
01028112-bbb4-11e8-b2ba-ac1f6b6435d0,0.49919357587084157,0.1321575979591453,0.029473710527607028,0.1955881118774414,0.07052944861994254,0.0663478243584726,0.5534312725067139,0.09632025454964036,0.07189661289233791,0.49919357587084157,0.1115040811891226,0.10497011764376771,0.5814931392669678,0.17738779886245234,2048
01043ee4-bba5-11e8-b2ba-ac1f6b6435d0,0.220936836269177,0.09778453341511878,0.02856752451728374,0.10316276550292969,0.1131689175286488,0.017936366212134274,0.32280850410461426,0.05695385904789897,0.027792858665316736,0.220936836269177,0.0406233755051742,0.06068764948377426,0.40395379066467285,0.14100947382108728,2048
01095156-bbb7-11e8-b2ba-ac1f6b6435d0,0.24255477733728262,0.1143801853957452,0.03553664637546914,0.16440653800964355,0.11774224403890159,0.028924689573400164,0.31199216842651367,0.07892871615362006,0.031503219498092025,0.24255477733728262,0.06502552020328696,0.0388077876147102,0.37196826934814453,0.10542476041997378,2048
010edd48-bbac-11e8-b2ba-ac1f6b6435d0,0.04493965789649851,0.13885774018815925,0.022312359716378016,0.09740352630615234,0.08011229795008684,0.045092713599111524,0.7107293605804443,0.07117768946621364,0.04481530559446293,0.04493965789649851,0.05021410728090139,0.05152419782152362,0.7158951759338379,0.07053078045125614,2048
01106f56-bbc9-11e8-b2bc-ac1f6b6435d0,0.36886188526668523,0.01621750754577023,0.001767880308861826,0.05687957339816623,0.013384460911550008,0.002656764610140936,0.08196735382080078,0.012686205121161335,0.005702738271227063,0.36886188526668523,0.011554063829770398,0.017285885530359604,0.20481300354003906,0.060301077787012644,3072
0115f496-bbb8-11e8-b2ba-ac1f6b6435d0,0.3994721992992671,0.11166581555630936,0.055958784327787496,0.1504993438720703,0.154873865370503,0.02589587604298313,0.27842116355895996,0.06632736036559973,0.027872146630567675,0.3994721992992671,0.08708203192313826,0.0249820877523983,0.2321927547454834,0.0741690522330161,2048
0139e754-bbbb-11e8-b2ba-ac1f6b6435d0,0.1776777680655625,0.34619370231595664,0.054496358422672066,0.13668227195739746,0.16644692877022238,0.0895022841060863,0.5206668376922607,0.1602280789128511,0.09098115736755671,0.1776777680655625,0.0895022841060863,0.10834659782110466,1.0,0.16775890820208605,2048
0142ac38-bbb9-11e8-b2ba-ac1f6b6435d0,0.2913628818782413,0.03932167058839138,0.010683209288354029,0.058561219109429255,0.049548848875810285,0.004589220848997695,0.10031117333306207,0.02018252846134848,0.006560130199440687,0.2913628818782413,0.02858986107249159,0.011790177505260457,0.13075584835476345,0.050115459642035856,3072
01491e4c-bbaf-11e8-b2ba-ac1f6b6435d0,0.3330083392115373,0.10590921546496905,0.029929595835068618,0.2598261833190918,0.0972819225667574,0.06406801354651356,0.6803586483001709,0.08291548490097445,0.061042398948669425,0.3330083392115373,0.09416094739423818,0.06143009802874397,0.6495325565338135,0.10245841070264863,2048
01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,0.7249635243652895,0.11773970442280193,0.02579752417171701,0.10257458686828613,0.08770948613700667,0.046756750929589364,0.3349308967590332,0.10373668730953652,0.04445310315356537,0.7249635243652895,0.1530518670796045,0.04303901055279898,0.292738676071167,0.11170776815317326,2048
015652d0-bbb7-11e8-b2ba-ac1f6b6435d0,0.2939123640037034,0.13589828833270898,0.09220338802711645,0.33529186248779297,0.168430878471008,0.1646655512791053,0.8718116283416748,0.17370719286655678,0.13639768651158202,0.2939123640037034,0.20166133300855305,0.05631138109693343,0.702770471572876,0.0866497397148859,2048
015b7388-bbac-11e8-b2ba-ac1f6b6435d0,0.21989444235429778,0.0731062486266671,0.00880878174227045,0.174409548441569,0.03060225305442194,0.05691315935587842,0.7236919403076172,0.07318432655107952,0.05018376068771796,0.21989444235429778,0.07289481602382414,0.041596778337732114,0.6328170564439561,0.06486361837048325,3072
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,0.08218662118000435,0.0316223511935929,0.01014080961805025,0.14017264048258463,0.0423764009809449,0.01663542728798063,0.3984568913777669,0.047881459077889175,0.016119190679479534,0.08218662118000435,0.02356345517007433,0.016412825158478635,0.46886878543429905,0.03291435085150792,3072
017badb4-bbc6-11e8-b2bc-ac1f6b6435d0,0.5850622472195794,0.19859206135054322,0.009245437838153377,0.08358118269178602,0.03756214044084411,0.023482380453537746,0.16552617814805773,0.07643555713759069,0.022585216155623564,0.5850622472195794,0.1379518303058825,0.024097352038281703,0.159838252597385,0.08895680641158166,3072
017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,0.5533840853799468,0.1452599412512128,0.04158985100540462,0.10307693481445312,0.1623431681184208,0.05186056529774387,0.3374016284942627,0.12298523415057816,0.05200731708208718,0.5533840853799468,0.1565890114701472,0.056038821912279324,0.3208308219909668,0.13341126142220314,2048
017e605a-bba7-11e8-b2ba-ac1f6b6435d0,0.14353877404598805,0.1904168447115498,0.043097654978434284,0.2243964672088623,0.10101524854366983,0.08054645108241665,0.6441173553466797,0.10300764207161217,0.07200820489958223,0.14353877404598805,0.1095889461103668,0.05310316272810392,0.5637671947479248,0.09814338900676303,2048
017f7748-bba6-11e8-b2ba-ac1f6b6435d0,0.2633847487456733,0.018276735638243356,0.046265056086521546,0.17749881744384766,0.11819728367146538,0.00643078205632228,0.27843785285949707,0.016643063550827744,0.02124330635295193,0.2633847487456733,0.012233105448561122,0.06257607703115431,0.46630215644836426,0.12650445339587885,2048
018bc484-bba7-11e8-b2ba-ac1f6b6435d0,0.32354457270773634,0.04661879625212061,0.03151472877053656,0.12452030181884766,0.12136875201519814,0.01439617287878896,0.3411424160003662,0.04317842870450228,0.026074186264673876,0.32354457270773634,0.03271563327985762,0.06351213548697679,0.41981077194213867,0.13609824365255724,2048
018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,0.6094660067435608,0.18110602898605327,0.06153716386533248,0.2501544952392578,0.1393168728065513,0.11061274304109457,0.5864613056182861,0.1481039399881271,0.10086170111057804,0.6094660067435608,0.21406623799042537,0.08141337750004783,0.4849662780761719,0.14599459571286347,2048
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,0.29213222545784956,0.11577896626465838,0.022294742193616806,0.1252101262410482,0.0707625846475922,0.0987739405081423,0.7013971540662978,0.13538249552928183,0.0806638328118417,0.29213222545784956,0.1458318996598978,0.0395627007245498,0.5667936537000868,0.07468503754953,3072
01b79bd0-bba3-11e8-b2b9-ac1f6b6435d0,-0.20988931197635294,0.06945697474083694,0.09702986735923622,0.35651445388793945,0.16248314573321945,0.025315416560453514,0.29630303382873535,0.08275130592162791,0.041302764882480344,-0.20988931197635294,0.015842825126230774,0.0761600307389802,0.8229179382324219,0.09099965795093269,2048
01b7c7b8-bba8-11e8-b2ba-ac1f6b6435d0,-0.0116985800403026,0.0755210759079844,0.02530188009889557,0.13159762488471138,0.07467425615194784,0.056228477295187845,0.6759263144599067,0.08347914133772172,0.060286868867229976,-0.0116985800403026,0.060409391622407216,0.08582063105630972,0.7439252005683051,0.11710388961457889,3072
01b9584c-bbbe-11e8-b2ba-ac1f6b6435d0,0.6819089553718892,0.8704504326877973,0.04111604046457995,0.12278832329644097,0.16379939172874797,0.26158610906995683,0.49622779422336155,0.3914442515268004,0.2136224135837265,0.6819089553718892,0.6391034258135131,0.11085348191604107,0.3875473870171441,0.23443376553860415,3072
01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,0.14763619601593128,0.055724878270633105,0.015546603400203387,0.13529925876193577,0.05212483498528005,0.03019227919235727,0.48428164588080513,0.06099267562358727,0.024642077692069254,0.14763619601593128,0.04500223716039522,0.009059712362185543,0.37760374281141496,0.02212665170089281,3072
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,0.4515103752997254,0.032463953348891704,0.0716980111365225,0.24618935585021973,0.14836460071289137,0.024244116801841582,0.5023939609527588,0.03923642494906898,0.032383443815754885,0.4515103752997254,0.03551878688586576,0.04641324118071914,0.616722583770752,0.0696050871351621,2048
01bc4dc6-bbbf-11e8-b2ba-ac1f6b6435d0,0.22946316116675575,0.024349383096330102,0.0012426729555483251,0.04111904568142361,0.00787243276041625,0.0023740801676166365,0.06599701775444879,0.01372543058462245,0.004773515136735373,0.22946316116675575,0.011669840330751406,0.014044459141417541,0.1562646230061849,0.05490809643226668,3072
01d1e5fc-bbb3-11e8-b2ba-ac1f6b6435d0,0.07810712222018222,0.012045878880133231,0.10372087254243735,0.4079601764678955,0.16292183587135758,0.010955856360641175,0.2805628776550293,0.02983298466813762,0.028921751775928574,0.07810712222018222,0.013145744285586994,0.06395802591361245,0.7277638912200928,0.09870170364905083,2048
01d7fd92-bb9b-11e8-b2b9-ac1f6b6435d0,0.04149559389536727,0.053810304335952665,0.008155027817537075,0.05422390831841363,0.04427218133935371,0.0463206621556501,0.5292885038587782,0.09079851155274811,0.04555229159045584,0.04149559389536727,0.048550710322617034,0.05566773757435924,0.5632153617011176,0.10357113613624996,3072
01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0,0.19475874430497153,0.2752817918056272,0.016991192686791494,0.08987956576877171,0.06323129428752634,0.05721471782343576,0.49095673031277126,0.11976776249789244,0.05637874882941163,0.19475874430497153,0.07642709160469181,0.06694270239935979,0.5928510030110677,0.13047717828572972,3072
01f85a98-bbae-11e8-b2ba-ac1f6b6435d0,0.14155219095260677,0.010695742912691942,0.03281879051058897,0.1650257110595703,0.09463308886240075,0.020949718063952853,0.3202025890350342,0.05837921589984433,0.04517886684455124,0.14155219095260677,0.024132667567055694,0.13088481566485233,0.8511033058166504,0.164003211768881,2048
01f8f48c-bbb1-11e8-b2ba-ac1f6b6435d0,0.21407073689312042,0.049437126925137846,0.010605918036566832,0.05828253428141276,0.05099904255560921,0.0035764582016888763,0.06932883792453343,0.019249024606779727,0.006646700138931448,0.21407073689312042,0.02477988710039515,0.015630620653073513,0.11140198177761501,0.07832991034900004,3072
01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0,0.3704590731659858,0.0871076389254689,0.010449650916139032,0.06804095374213324,0.049796669693500065,0.054060032996217124,0.5260198381212022,0.10347224059197381,0.04906814987880734,0.3704590731659858,0.09085613882647656,0.04539016690389261,0.5300973256429037,0.08822354011239913,3072
021eacc4-bba0-11e8-b2b9-ac1f6b6435d0,0.34180456761365385,0.11623510660763367,0.009967672227514594,0.09157000647650824,0.04034349871327366,0.013202144481517634,0.1497759289211697,0.05244210265253975,0.015877119223484552,0.34180456761365385,0.07565357244334311,0.02688278248107511,0.1659480200873481,0.09363701499918575,3072
023bd202-bbb6-11e8-b2ba-ac1f6b6435d0,0.54613843592838,0.11428361198805789,0.02413277906530043,0.09955811500549316,0.12061492102872164,0.02704426634545421,0.31127333641052246,0.06642597795329598,0.030548145733627623,0.54613843592838,0.09216644819565863,0.04451411004159968,0.28316164016723633,0.11651518352819334,2048
0241b984-bb9c-11e8-b2b9-ac1f6b6435d0,-0.04281836788221166,0.04888481226469753,0.055430091596117226,0.22272968292236328,0.12159710829265392,0.011919782675948797,0.2923707962036133,0.03813150900396789,0.018356947676714717,-0.04281836788221166,0.01409572370704087,0.027421761494056864,0.4903602600097656,0.05264104639343988,2048
0246331e-bbc0-11e8-b2bb-ac1f6b6435d0,0.27382817908313684,0.08036710393200708,0.02775798415306603,0.14478492736816406,0.08438623271747923,0.017988731450764427,0.23962974548339844,0.05537291238958158,0.02086353187394819,0.27382817908313684,0.05903523571092859,0.02819315467784604,0.25316831800672746,0.08217312953310726,3072
0249aa98-bbc1-11e8-b2bb-ac1f6b6435d0,0.22493825848083807,0.10083316722222249,0.0952998258968845,0.22530078887939453,0.28149466238879434,0.032268792611581325,0.4026961856418186,0.07020367672817535,0.03628992942219984,0.22493825848083807,0.06912273905758859,0.029777241376490373,0.3900115754869249,0.06515755012642435,3072
024e7bec-bbc9-11e8-b2bc-ac1f6b6435d0,0.1466121971718233,0.027844137318781152,0.0012204567071918862,0.04192574818929037,0.00836610453506219,0.008318611012045334,0.38044219546847874,0.01745145658468821,0.00705277923534118,0.1466121971718233,0.015101976276965915,0.004775125424586614,0.27248499128553605,0.012493552513269515,3072
024f501e-bbc7-11e8-b2bc-ac1f6b6435d0,0.3140975186750325,0.05893057537053926,0.033611581839767125,0.13952414194742838,0.09608505172977246,0.061006664866196006,0.7647000418768989,0.07749866115046708,0.0640681895608839,0.3140975186750325,0.07941077907453485,0.0847105674494326,0.7020730972290039,0.11902167340745987,3072
0250e242-bb9c-11e8-b2b9-ac1f6b6435d0,-0.0015152045369648019,0.05047568988578778,0.04137182609707703,0.11518645286560059,0.1412173149168288,0.006226885552499808,0.1297314167022705,0.040345376143645785,0.023146002061133285,-0.0015152045369648019,0.01489656393452517,0.07387341331033152,0.3922603130340576,0.15504847715651116,2048
0271c9e4-bbab-11e8-b2ba-ac1f6b6435d0,0.38752140634246374,0.12455452667063983,0.023995164796417827,0.09081053733825684,0.08689747881164006,0.06113999310661767,0.5130455493927002,0.11561895186676789,0.0587097139182746,0.38752140634246374,0.10049963600250438,0.062323329962936096,0.5381472110748291,0.11575243774596346,2048
0278970a-bbb6-11e8-b2ba-ac1f6b6435d0,0.4697414932469929,0.0523425486110853,0.009438919865227989,0.06713443332248265,0.05583697409207056,0.005392777686025581,0.09837139977349176,0.025885848699467744,0.007789230308283389,0.4697414932469929,0.034532605532208,0.015290807586869373,0.1441727744208442,0.06610330591225337,3072
02789bb2-bbc8-11e8-b2bc-ac1f6b6435d0,0.401787900788638,0.05665850257114953,0.15748616947847252,0.45534825325012207,0.21843838881437658,0.09689337506013761,0.8831222057342529,0.10795918790642504,0.10431014289631564,0.401787900788638,0.11338642719589061,0.11120178559247194,0.8231406211853027,0.1586188564855805,2048
0296a1ae-bbbc-11e8-b2ba-ac1f6b6435d0,0.1727019749663685,0.10732628734283178,0.013216315998750562,0.09829854965209961,0.05236894909188132,0.023090885199752487,0.45739078521728516,0.05468123946074009,0.041458907404319914,0.1727019749663685,0.033797934021736704,0.11284143129984543,0.618354320526123,0.1868677516951216,2048
02aa71e0-bba1-11e8-b2b9-ac1f6b6435d0,0.04163023975729219,0.039831913118876225,0.039736225090774825,0.15834403038024902,0.11025545232283264,0.007898915047739073,0.2245621681213379,0.03170057661740436,0.01746197153914208,0.04163023975729219,0.01719335581103159,0.04206825985628019,0.3439919948577881,0.10092711055853662,2048
02ab11c4-bba4-11e8-b2b9-ac1f6b6435d0,0.24753486364879293,0.34245712211293455,0.026877981073716122,0.08190155029296875,0.11483312149409239,0.04493339388978252,0.2628622055053711,0.12249110277717978,0.03910078975901879,0.24753486364879293,0.16067141918735592,0.023630461973302472,0.19450736045837402,0.08132815433202786,2048
02adfb1c-bbbf-11e8-b2ba-ac1f6b6435d0,0.4021860116047642,0.13995386925460815,0.02326655107385975,0.07803964614868164,0.10368905907115393,0.028193598167569,0.23979806900024414,0.07237114240689503,0.02825826631901308,0.4021860116047642,0.10907023387663248,0.030171025033090642,0.22211408615112305,0.0962722824131946,2048
02c4449a-bbbe-11e8-b2ba-ac1f6b6435d0,0.6880775038481298,0.16316926524789116,0.027708225208689728,0.10690318213568793,0.09428752211508493,0.11766899250171808,0.6033401489257812,0.17091187802427285,0.10064946905871633,0.6880775038481298,0.22698620377869808,0.06816590668588936,0.49333445231119794,0.14477463815759498,3072
02db70a6-bba6-11e8-b2ba-ac1f6b6435d0,0.22239506989879923,0.09272285136062507,0.031806457536153035,0.21926646762424046,0.08210121399202243,0.036671007692424346,0.4525952868991428,0.07460547836005436,0.038465618955574814,0.22239506989879923,0.05345432942848709,0.04676428983933529,0.5674644046359592,0.08497950516440965,3072
02e42082-bbad-11e8-b2ba-ac1f6b6435d0,0.48135179587175264,0.08238220107980619,0.03219023498834334,0.07186484336853027,0.12997840778201827,0.04289875778497437,0.35227394104003906,0.09459517512656841,0.038810070568720524,0.48135179587175264,0.13749206917068113,0.027303593766455574,0.2886049747467041,0.07866992431392712,2048
030b6ee2-bbbe-11e8-b2ba-ac1f6b6435d0,0.1975371343138942,0.022506107333468195,0.033226363799151226,0.13790202140808105,0.09584428021090285,0.007614563025680237,0.30036425590515137,0.02193267870170903,0.022957747632755963,0.1975371343138942,0.011774243238867799,0.07108592987060544,0.5871191024780273,0.1415942809888418,2048
03114a8a-bbb2-11e8-b2ba-ac1f6b6435d0,0.29783061298361746,0.04192598485077917,0.007179324663282743,0.07718139224582249,0.04935082515583581,0.007345330896980103,0.16480784946017796,0.029141357008046414,0.0075852442594707,0.29783061298361746,0.02544730577605286,0.008530180438671235,0.19886695014105904,0.030393926908142105,3072
031aeea0-bbad-11e8-b2ba-ac1f6b6435d0,0.583715819833377,0.15826985876082922,0.003363606405154296,0.04440413581000434,0.023205422485564568,0.019010481491587503,0.35638427734375,0.054456111191833946,0.015015894743144373,0.583715819833377,0.0723217169858577,0.005535023508508221,0.1780339346991645,0.022101282487172143,3072
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,-0.007501602649554396,0.004315724005037564,0.07261626299689802,0.2976365089416504,0.13391158206889958,0.002679787430108762,0.173506498336792,0.018233215276383333,0.013876424308664658,-0.007501602649554396,0.002322467164474763,0.03159429045284496,0.6885626316070557,0.04936001768906372,2048
032a7b88-bb9c-11e8-b2b9-ac1f6b6435d0,0.31419894750260235,0.04602599261835375,0.046544045093012854,0.33090853691101074,0.1180178180618221,0.020788399378458652,0.40892529487609863,0.06454856057109146,0.03214950805009579,0.31419894750260235,0.039697245800754594,0.06548054919523351,0.4712059497833252,0.13575816663306214,2048
033c214a-bbb4-11e8-b2ba-ac1f6b6435d0,0.582336641283396,0.12726601366052054,0.042686132356232274,0.14745688438415527,0.13233050836171562,0.04150327981687056,0.3588576316833496,0.08352943654411907,0.0421559739492454,0.582336641283396,0.11866032326068307,0.04417163437488035,0.32680606842041016,0.11325904688507209,2048
0340decc-bbb1-11e8-b2ba-ac1f6b6435d0,0.251761559880841,0.014299784793987068,0.004585231623099012,0.05515077379014757,0.029584834380618066,0.001874929939220154,0.06384648217095269,0.010220812712145819,0.0030941226891910306,0.251761559880841,0.007267418117211607,0.0066891772035419985,0.17272631327311197,0.03114524834201904,3072
0342865c-bbaf-11e8-b2ba-ac1f6b6435d0,0.6904098777471093,0.1789652980038814,0.008796851879111563,0.061836030748155385,0.046726988877775516,0.014917394434444783,0.18014134301079643,0.05964210792707012,0.013529438802266175,0.6904098777471093,0.08639743707233319,0.010467476938285102,0.1554176542494032,0.05064834707676957,3072
