Id,cluster4
01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,1
0155043e-bbb7-11e8-b2ba-ac1f6b6435d0,3
0158f3d6-bb9f-11e8-b2b9-ac1f6b6435d0,1
015ed0d8-bbbf-11e8-b2ba-ac1f6b6435d0,3
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,2
0163454c-bba0-11e8-b2b9-ac1f6b6435d0,1
0167f530-bbc1-11e8-b2bb-ac1f6b6435d0,1
016a3738-bba7-11e8-b2ba-ac1f6b6435d0,2
016b3df6-bba5-11e8-b2ba-ac1f6b6435d0,1
016bc38a-bba9-11e8-b2ba-ac1f6b6435d0,3
01747a40-bbc0-11e8-b2bb-ac1f6b6435d0,1
017badb4-bbc6-11e8-b2bc-ac1f6b6435d0,3
017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,3
017f7748-bba6-11e8-b2ba-ac1f6b6435d0,1
018004a0-bbb1-11e8-b2ba-ac1f6b6435d0,3
01853df0-bbc3-11e8-b2bc-ac1f6b6435d0,2
0189cff8-bbc0-11e8-b2bb-ac1f6b6435d0,3
018bc484-bba7-11e8-b2ba-ac1f6b6435d0,3
018dd9a2-bbc2-11e8-b2bb-ac1f6b6435d0,1
018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,1
0190855a-bbca-11e8-b2bc-ac1f6b6435d0,2
01939a1a-bbc5-11e8-b2bc-ac1f6b6435d0,1
01977230-bbb5-11e8-b2ba-ac1f6b6435d0,1
01a0f8a0-bbb0-11e8-b2ba-ac1f6b6435d0,3
01a2514a-bba7-11e8-b2ba-ac1f6b6435d0,2
01a9e5da-bb9e-11e8-b2b9-ac1f6b6435d0,2
01b0b65a-bbba-11e8-b2ba-ac1f6b6435d0,1
01b500a4-bb9a-11e8-b2b9-ac1f6b6435d0,3
01b54382-bb9c-11e8-b2b9-ac1f6b6435d0,2
01b79b30-bbb2-11e8-b2ba-ac1f6b6435d0,3
01b79bd0-bba3-11e8-b2b9-ac1f6b6435d0,3
01b9584c-bbbe-11e8-b2ba-ac1f6b6435d0,1
01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0,1
01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,2
01bc1aa2-bbad-11e8-b2ba-ac1f6b6435d0,3
01bc4dc6-bbbf-11e8-b2ba-ac1f6b6435d0,3
01bc5bf4-bbc4-11e8-b2bc-ac1f6b6435d0,3
01c36810-bb9a-11e8-b2b9-ac1f6b6435d0,1
01c7157c-bba5-11e8-b2ba-ac1f6b6435d0,1
01c87288-bbc2-11e8-b2bb-ac1f6b6435d0,3
01cccde8-bba8-11e8-b2ba-ac1f6b6435d0,1
01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0,2
01d05f48-bbb8-11e8-b2ba-ac1f6b6435d0,1
01d1ae74-bbb9-11e8-b2ba-ac1f6b6435d0,3
01d1e5fc-bbb3-11e8-b2ba-ac1f6b6435d0,2
01d2a326-bba8-11e8-b2ba-ac1f6b6435d0,2
01d2d5c4-bbb9-11e8-b2ba-ac1f6b6435d0,1
01d6e4b8-bba8-11e8-b2ba-ac1f6b6435d0,1
01da7d44-bbad-11e8-b2ba-ac1f6b6435d0,2
01ddc40c-bbb9-11e8-b2ba-ac1f6b6435d0,2
01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0,1
01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,1
01e9c96a-bb9a-11e8-b2b9-ac1f6b6435d0,3
01ebc542-bbbf-11e8-b2ba-ac1f6b6435d0,2
01ecc930-bbc7-11e8-b2bc-ac1f6b6435d0,2
01edbdd4-bbb0-11e8-b2ba-ac1f6b6435d0,1
01eea150-bba5-11e8-b2ba-ac1f6b6435d0,1
01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,1
01f58bec-bba4-11e8-b2b9-ac1f6b6435d0,1
01f85a98-bbae-11e8-b2ba-ac1f6b6435d0,3
01f870c0-bba7-11e8-b2ba-ac1f6b6435d0,2
01f8c228-bbac-11e8-b2ba-ac1f6b6435d0,1
01f8f48c-bbb1-11e8-b2ba-ac1f6b6435d0,3
01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0,1
0204b9f0-bba4-11e8-b2b9-ac1f6b6435d0,3
02056070-bba5-11e8-b2ba-ac1f6b6435d0,3
020c961e-bbb5-11e8-b2ba-ac1f6b6435d0,3
020d4352-bbb5-11e8-b2ba-ac1f6b6435d0,2
0216d526-bbbe-11e8-b2ba-ac1f6b6435d0,1
02178fc0-bbaf-11e8-b2ba-ac1f6b6435d0,2
0217b490-bb9c-11e8-b2b9-ac1f6b6435d0,2
02199b60-bbc0-11e8-b2bb-ac1f6b6435d0,1
0219faa8-bba5-11e8-b2ba-ac1f6b6435d0,3
021a01b6-bba9-11e8-b2ba-ac1f6b6435d0,1
021eacc4-bba0-11e8-b2b9-ac1f6b6435d0,3
022159ba-bbc8-11e8-b2bc-ac1f6b6435d0,3
02235ae2-bb9d-11e8-b2b9-ac1f6b6435d0,1
02271820-bbad-11e8-b2ba-ac1f6b6435d0,1
022810e2-bbb5-11e8-b2ba-ac1f6b6435d0,3
0228a6e2-bba6-11e8-b2ba-ac1f6b6435d0,1
022b36e8-bba4-11e8-b2b9-ac1f6b6435d0,3
0230e7d0-bba1-11e8-b2b9-ac1f6b6435d0,1
0230f2c2-bb9f-11e8-b2b9-ac1f6b6435d0,3
0232b2ba-bbbd-11e8-b2ba-ac1f6b6435d0,3
023324a6-bbaf-11e8-b2ba-ac1f6b6435d0,2
02341824-bbba-11e8-b2ba-ac1f6b6435d0,3
023bd202-bbb6-11e8-b2ba-ac1f6b6435d0,3
0240e7f6-bbac-11e8-b2ba-ac1f6b6435d0,3
0241af90-bba4-11e8-b2b9-ac1f6b6435d0,3
0241b984-bb9c-11e8-b2b9-ac1f6b6435d0,3
024476f6-bbb0-11e8-b2ba-ac1f6b6435d0,1
0245b156-bba1-11e8-b2b9-ac1f6b6435d0,3
0246331e-bbc0-11e8-b2bb-ac1f6b6435d0,1
0249aa98-bbc1-11e8-b2bb-ac1f6b6435d0,3
024e7bec-bbc9-11e8-b2bc-ac1f6b6435d0,2
024f5654-bbae-11e8-b2ba-ac1f6b6435d0,1
0250e242-bb9c-11e8-b2b9-ac1f6b6435d0,3
0258949a-bb9e-11e8-b2b9-ac1f6b6435d0,2
026469ac-bb9c-11e8-b2b9-ac1f6b6435d0,2
0264fdd4-bbb7-11e8-b2ba-ac1f6b6435d0,1
0265b670-bba3-11e8-b2b9-ac1f6b6435d0,3
026777cc-bb9d-11e8-b2b9-ac1f6b6435d0,1
0271c9e4-bbab-11e8-b2ba-ac1f6b6435d0,1
02744d42-bbbd-11e8-b2ba-ac1f6b6435d0,3
027578fa-bbb5-11e8-b2ba-ac1f6b6435d0,3
02778a56-bbbe-11e8-b2ba-ac1f6b6435d0,3
0277fafe-bba5-11e8-b2ba-ac1f6b6435d0,3
0278970a-bbb6-11e8-b2ba-ac1f6b6435d0,3
027a702a-bbca-11e8-b2bc-ac1f6b6435d0,2
027c5df4-bbb6-11e8-b2ba-ac1f6b6435d0,2
027c9b12-bbc4-11e8-b2bc-ac1f6b6435d0,1
0286c9da-bbc3-11e8-b2bc-ac1f6b6435d0,1
0288d6f4-bbc2-11e8-b2bb-ac1f6b6435d0,3
0288e29e-bb9e-11e8-b2b9-ac1f6b6435d0,2
028a827a-bba8-11e8-b2ba-ac1f6b6435d0,3
028cb8d2-bb9f-11e8-b2b9-ac1f6b6435d0,3
028ccf80-bba8-11e8-b2ba-ac1f6b6435d0,2
028cee5c-bbc1-11e8-b2bb-ac1f6b6435d0,2
028e8954-bbbe-11e8-b2ba-ac1f6b6435d0,1
0290c330-bb9c-11e8-b2b9-ac1f6b6435d0,2
0294ea40-bbbb-11e8-b2ba-ac1f6b6435d0,1
029509ba-bbbd-11e8-b2ba-ac1f6b6435d0,3
02961e40-bba4-11e8-b2b9-ac1f6b6435d0,3
0296a1ae-bbbc-11e8-b2ba-ac1f6b6435d0,3
02976c92-bbbc-11e8-b2ba-ac1f6b6435d0,1
029df10a-bbaf-11e8-b2ba-ac1f6b6435d0,3
029f7ac0-bbb9-11e8-b2ba-ac1f6b6435d0,3
02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,1
02a64fa0-bbad-11e8-b2ba-ac1f6b6435d0,3
02a7b5ce-bbc7-11e8-b2bc-ac1f6b6435d0,1
02a9dede-bbaa-11e8-b2ba-ac1f6b6435d0,3
02aa71e0-bba1-11e8-b2b9-ac1f6b6435d0,3
02ab11c4-bba4-11e8-b2b9-ac1f6b6435d0,3
02adfb1c-bbbf-11e8-b2ba-ac1f6b6435d0,3
02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0,3
02b03bfc-bbc4-11e8-b2bc-ac1f6b6435d0,1
02b13740-bbc5-11e8-b2bc-ac1f6b6435d0,1
02b8f364-bbba-11e8-b2ba-ac1f6b6435d0,3
02bd4566-bbad-11e8-b2ba-ac1f6b6435d0,1
02c09df8-bbc9-11e8-b2bc-ac1f6b6435d0,1
02c1d584-bb9b-11e8-b2b9-ac1f6b6435d0,1
02c4449a-bbbe-11e8-b2ba-ac1f6b6435d0,2
02cca674-bbb1-11e8-b2ba-ac1f6b6435d0,1
02ce0bfa-bbc9-11e8-b2bc-ac1f6b6435d0,1
02d2c686-bbb5-11e8-b2ba-ac1f6b6435d0,3
02db70a6-bba6-11e8-b2ba-ac1f6b6435d0,1
02dca032-bba3-11e8-b2b9-ac1f6b6435d0,2
02ddcc36-bbbd-11e8-b2ba-ac1f6b6435d0,3
02e27b14-bba9-11e8-b2ba-ac1f6b6435d0,3
02e2a5d6-bbad-11e8-b2ba-ac1f6b6435d0,1
02e42082-bbad-11e8-b2ba-ac1f6b6435d0,1
02e5cb9a-bba7-11e8-b2ba-ac1f6b6435d0,2
02e685cc-bbc9-11e8-b2bc-ac1f6b6435d0,1
02ef9b26-bba1-11e8-b2b9-ac1f6b6435d0,2
02f839b2-bba5-11e8-b2ba-ac1f6b6435d0,3
02fb44fc-bbac-11e8-b2ba-ac1f6b6435d0,1
02fefb04-bbc7-11e8-b2bc-ac1f6b6435d0,3
0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0,3
0305a056-bbbf-11e8-b2ba-ac1f6b6435d0,2
030822be-bb9b-11e8-b2b9-ac1f6b6435d0,1
030b6ee2-bbbe-11e8-b2ba-ac1f6b6435d0,3
03114a8a-bbb2-11e8-b2ba-ac1f6b6435d0,3
0312336a-bba7-11e8-b2ba-ac1f6b6435d0,3
0317d17a-bba8-11e8-b2ba-ac1f6b6435d0,3
03181d4e-bbb0-11e8-b2ba-ac1f6b6435d0,1
031aeea0-bbad-11e8-b2ba-ac1f6b6435d0,3
0324803a-bbaa-11e8-b2ba-ac1f6b6435d0,3
0325d998-bb9c-11e8-b2b9-ac1f6b6435d0,3
03296fa0-bbbe-11e8-b2ba-ac1f6b6435d0,2
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,1
032a7200-bbab-11e8-b2ba-ac1f6b6435d0,2
032a7b88-bb9c-11e8-b2b9-ac1f6b6435d0,3
032ae03c-bbc9-11e8-b2bc-ac1f6b6435d0,2
032d1942-bba1-11e8-b2b9-ac1f6b6435d0,2
032f0da4-bbc6-11e8-b2bc-ac1f6b6435d0,1
03339d62-bba6-11e8-b2ba-ac1f6b6435d0,3
03371f58-bbc6-11e8-b2bc-ac1f6b6435d0,2
033c214a-bbb4-11e8-b2ba-ac1f6b6435d0,1
033f4c8a-bb9b-11e8-b2b9-ac1f6b6435d0,3
03409c48-bbb9-11e8-b2ba-ac1f6b6435d0,2
0340decc-bbb1-11e8-b2ba-ac1f6b6435d0,3
0342865c-bbaf-11e8-b2ba-ac1f6b6435d0,3
03451a40-bbb2-11e8-b2ba-ac1f6b6435d0,3
03470776-bbc4-11e8-b2bc-ac1f6b6435d0,1
03480032-bba5-11e8-b2ba-ac1f6b6435d0,1
0349cea2-bbba-11e8-b2ba-ac1f6b6435d0,1
034a37f8-bbc3-11e8-b2bc-ac1f6b6435d0,1
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,1
034f50ae-bbc7-11e8-b2bc-ac1f6b6435d0,3
03561dea-bbb2-11e8-b2ba-ac1f6b6435d0,1
0357ecb4-bbae-11e8-b2ba-ac1f6b6435d0,3
0358b00a-bba8-11e8-b2ba-ac1f6b6435d0,2
0359527c-bbbb-11e8-b2ba-ac1f6b6435d0,3
03615f36-bbba-11e8-b2ba-ac1f6b6435d0,3
0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,3
036bdf66-bbc8-11e8-b2bc-ac1f6b6435d0,3
03722b08-bbb6-11e8-b2ba-ac1f6b6435d0,1
0374c84e-bbbc-11e8-b2ba-ac1f6b6435d0,2
03763b06-bb9f-11e8-b2b9-ac1f6b6435d0,3
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,2
037f4612-bbca-11e8-b2bc-ac1f6b6435d0,3
03834516-bbc8-11e8-b2bc-ac1f6b6435d0,3
03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0,1
03865a92-bbbb-11e8-b2ba-ac1f6b6435d0,1
0386c70e-bbc3-11e8-b2bc-ac1f6b6435d0,3
03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0,1
038f6bd0-bba9-11e8-b2ba-ac1f6b6435d0,3
039085dc-bbaa-11e8-b2ba-ac1f6b6435d0,1
0390ebb4-bb9e-11e8-b2b9-ac1f6b6435d0,3
0391ab0a-bbb5-11e8-b2ba-ac1f6b6435d0,1
0392f4c4-bbba-11e8-b2ba-ac1f6b6435d0,1
039399fc-bbaa-11e8-b2ba-ac1f6b6435d0,3
0396a062-bbc7-11e8-b2bc-ac1f6b6435d0,3
03972192-bbac-11e8-b2ba-ac1f6b6435d0,1
039858f6-bbab-11e8-b2ba-ac1f6b6435d0,1
039b6e46-bbb1-11e8-b2ba-ac1f6b6435d0,2
039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0,1
039d02b2-bbc8-11e8-b2bc-ac1f6b6435d0,1
03a36c00-bba6-11e8-b2ba-ac1f6b6435d0,2
03a7f40c-bbb8-11e8-b2ba-ac1f6b6435d0,3
03a96d16-bbbb-11e8-b2ba-ac1f6b6435d0,3
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,2
03ae7490-bba8-11e8-b2ba-ac1f6b6435d0,1
03b49288-bba0-11e8-b2b9-ac1f6b6435d0,3
03b4ea6e-bba3-11e8-b2b9-ac1f6b6435d0,1
03b53f4a-bbb3-11e8-b2ba-ac1f6b6435d0,3
03b6b4b4-bb9b-11e8-b2b9-ac1f6b6435d0,3
03cc65f6-bba1-11e8-b2b9-ac1f6b6435d0,3
03ce111c-bbba-11e8-b2ba-ac1f6b6435d0,3
03d00c42-bbba-11e8-b2ba-ac1f6b6435d0,1
03d05b86-bba4-11e8-b2b9-ac1f6b6435d0,2
03d25c28-bbaf-11e8-b2ba-ac1f6b6435d0,2
03d285d4-bba2-11e8-b2b9-ac1f6b6435d0,1
03d4613a-bbb4-11e8-b2ba-ac1f6b6435d0,3
03d56a18-bbb8-11e8-b2ba-ac1f6b6435d0,1
03d77058-bbac-11e8-b2ba-ac1f6b6435d0,3
03d9fb0c-bb9d-11e8-b2b9-ac1f6b6435d0,1
03da48a0-bbca-11e8-b2bc-ac1f6b6435d0,3
03dac64e-bbb7-11e8-b2ba-ac1f6b6435d0,3
03daec84-bbbf-11e8-b2ba-ac1f6b6435d0,1
03dd0446-bbc5-11e8-b2bc-ac1f6b6435d0,1
03de37e6-bbaf-11e8-b2ba-ac1f6b6435d0,2
03e0add8-bbae-11e8-b2ba-ac1f6b6435d0,3
03e32798-bb9f-11e8-b2b9-ac1f6b6435d0,1
03e3827a-bba8-11e8-b2ba-ac1f6b6435d0,1
03ec3e0c-bbca-11e8-b2bc-ac1f6b6435d0,2
03ef3634-bbb1-11e8-b2ba-ac1f6b6435d0,1
03f02102-bbc0-11e8-b2bb-ac1f6b6435d0,2
03f195e6-bb9d-11e8-b2b9-ac1f6b6435d0,2
03f92c20-bbc0-11e8-b2bb-ac1f6b6435d0,1
03fcc436-bbc8-11e8-b2bc-ac1f6b6435d0,2
03fdc770-bbad-11e8-b2ba-ac1f6b6435d0,1
03ff022c-bbc4-11e8-b2bc-ac1f6b6435d0,3
03ff65ee-bbc6-11e8-b2bc-ac1f6b6435d0,3
040060d2-bba5-11e8-b2ba-ac1f6b6435d0,3
0402c00c-bbaf-11e8-b2ba-ac1f6b6435d0,1
040794ce-bbaa-11e8-b2ba-ac1f6b6435d0,2
0408547a-bb9d-11e8-b2b9-ac1f6b6435d0,1
04096bea-bb9c-11e8-b2b9-ac1f6b6435d0,2
040b473c-bbc7-11e8-b2bc-ac1f6b6435d0,2
040c1496-bbb8-11e8-b2ba-ac1f6b6435d0,2
040c557c-bbaa-11e8-b2ba-ac1f6b6435d0,1
040d3224-bbc5-11e8-b2bc-ac1f6b6435d0,3
040fb954-bba7-11e8-b2ba-ac1f6b6435d0,3
04103166-bbb3-11e8-b2ba-ac1f6b6435d0,1
0412456c-bba6-11e8-b2ba-ac1f6b6435d0,3
04124d46-bbb5-11e8-b2ba-ac1f6b6435d0,1
0419ecaa-bb9b-11e8-b2b9-ac1f6b6435d0,3
041a316a-bbc8-11e8-b2bc-ac1f6b6435d0,3
041d6c96-bbb8-11e8-b2ba-ac1f6b6435d0,2
041e4ca6-bbb3-11e8-b2ba-ac1f6b6435d0,1
041fa5c4-bba9-11e8-b2ba-ac1f6b6435d0,3
04267eee-bbbd-11e8-b2ba-ac1f6b6435d0,1
0427e718-bbb1-11e8-b2ba-ac1f6b6435d0,3
0427ebb2-bbb8-11e8-b2ba-ac1f6b6435d0,3
042a6b74-bba6-11e8-b2ba-ac1f6b6435d0,3
042a9f8e-bbc6-11e8-b2bc-ac1f6b6435d0,1
042b856a-bb9a-11e8-b2b9-ac1f6b6435d0,3
042cfe0e-bb9a-11e8-b2b9-ac1f6b6435d0,2
04305cbe-bba1-11e8-b2b9-ac1f6b6435d0,3
043225a2-bbc0-11e8-b2bb-ac1f6b6435d0,2
0435386e-bbbb-11e8-b2ba-ac1f6b6435d0,2
043798f6-bb9e-11e8-b2b9-ac1f6b6435d0,1
04382906-bba3-11e8-b2b9-ac1f6b6435d0,2
04383a3c-bbac-11e8-b2ba-ac1f6b6435d0,2
043e620a-bbb5-11e8-b2ba-ac1f6b6435d0,1
043ff8ba-bbc2-11e8-b2bb-ac1f6b6435d0,3
04494456-bbb3-11e8-b2ba-ac1f6b6435d0,3
044b4d9e-bbab-11e8-b2ba-ac1f6b6435d0,2
044bd6e6-bbb1-11e8-b2ba-ac1f6b6435d0,2
044e4cd2-bba2-11e8-b2b9-ac1f6b6435d0,3
04533c26-bbaf-11e8-b2ba-ac1f6b6435d0,2
0463bae6-bbba-11e8-b2ba-ac1f6b6435d0,2
0463e512-bbc8-11e8-b2bc-ac1f6b6435d0,2
0468fef4-bbc7-11e8-b2bc-ac1f6b6435d0,1
046ebcba-bbc5-11e8-b2bc-ac1f6b6435d0,1
0470db52-bbad-11e8-b2ba-ac1f6b6435d0,1
04710896-bbc8-11e8-b2bc-ac1f6b6435d0,2
04735e12-bba4-11e8-b2b9-ac1f6b6435d0,3
047f516e-bba8-11e8-b2ba-ac1f6b6435d0,3
047f68c6-bbbb-11e8-b2ba-ac1f6b6435d0,2
