Id,Target
00dd1766-bbae-11e8-b2ba-ac1f6b6435d0,25 1 2 21
00df1310-bbca-11e8-b2bc-ac1f6b6435d0,6
00e77c9c-bbc2-11e8-b2bb-ac1f6b6435d0,4
00e96ea4-bbc1-11e8-b2bb-ac1f6b6435d0,5
00eabc0c-bbb5-11e8-b2ba-ac1f6b6435d0,19 0
00ed296c-bbb3-11e8-b2ba-ac1f6b6435d0,2
00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,19
00f42960-bbb3-11e8-b2ba-ac1f6b6435d0,2
00f8ac7e-bbbd-11e8-b2ba-ac1f6b6435d0,23
00fe597e-bbc9-11e8-b2bc-ac1f6b6435d0,5
00ff41c4-bba9-11e8-b2ba-ac1f6b6435d0,0 8
0101c0be-bba6-11e8-b2ba-ac1f6b6435d0,21
0102707a-bba3-11e8-b2b9-ac1f6b6435d0,23
01028112-bbb4-11e8-b2ba-ac1f6b6435d0,6
01037b76-bbaa-11e8-b2ba-ac1f6b6435d0,23 4
01043ee4-bba5-11e8-b2ba-ac1f6b6435d0,25 0
0104c4e0-bbb9-11e8-b2ba-ac1f6b6435d0,0 21
01058b36-bbbf-11e8-b2ba-ac1f6b6435d0,3 0
01095156-bbb7-11e8-b2ba-ac1f6b6435d0,0
010edd48-bbac-11e8-b2ba-ac1f6b6435d0,23 2 0
01106f56-bbc9-11e8-b2bc-ac1f6b6435d0,18
011186c4-bba2-11e8-b2b9-ac1f6b6435d0,25 2
011361ce-bba7-11e8-b2ba-ac1f6b6435d0,21
011364f4-bba1-11e8-b2b9-ac1f6b6435d0,0
0115f496-bbb8-11e8-b2ba-ac1f6b6435d0,2
0118f7e4-bbaf-11e8-b2ba-ac1f6b6435d0,20 0
011945ae-bbb5-11e8-b2ba-ac1f6b6435d0,3
011a3b06-bb9e-11e8-b2b9-ac1f6b6435d0,18
011acdc6-bba0-11e8-b2b9-ac1f6b6435d0,7 0
011def6e-bbb5-11e8-b2ba-ac1f6b6435d0,1 0
012c02f2-bbab-11e8-b2ba-ac1f6b6435d0,11
012c2c02-bba4-11e8-b2b9-ac1f6b6435d0,2 0
012ed836-bbc1-11e8-b2bb-ac1f6b6435d0,23
01314a58-bba3-11e8-b2b9-ac1f6b6435d0,6 9 10
0136e24a-bba0-11e8-b2b9-ac1f6b6435d0,19
0139e754-bbbb-11e8-b2ba-ac1f6b6435d0,18 0
013ba5ec-bbb8-11e8-b2ba-ac1f6b6435d0,25 21
013f0f3a-bbad-11e8-b2ba-ac1f6b6435d0,7 0
0141b838-bb9f-11e8-b2b9-ac1f6b6435d0,25 0
0142ac38-bbb9-11e8-b2ba-ac1f6b6435d0,0
0142f5bc-bbc8-11e8-b2bc-ac1f6b6435d0,1 0
01437db2-bbc2-11e8-b2bb-ac1f6b6435d0,25 4
01453738-bbb8-11e8-b2ba-ac1f6b6435d0,0
0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,4
01491e4c-bbaf-11e8-b2ba-ac1f6b6435d0,23 0
014927fe-bb9e-11e8-b2b9-ac1f6b6435d0,7
014a8bae-bba2-11e8-b2b9-ac1f6b6435d0,25 4
014d20d2-bbaf-11e8-b2ba-ac1f6b6435d0,26
014dfb1e-bbba-11e8-b2ba-ac1f6b6435d0,25 6 2 0
01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,25
0155043e-bbb7-11e8-b2ba-ac1f6b6435d0,0 21
015652d0-bbb7-11e8-b2ba-ac1f6b6435d0,21
0158f3d6-bb9f-11e8-b2b9-ac1f6b6435d0,7 0
015b7388-bbac-11e8-b2ba-ac1f6b6435d0,25
015ed0d8-bbbf-11e8-b2ba-ac1f6b6435d0,5
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,0
0163454c-bba0-11e8-b2b9-ac1f6b6435d0,25 21
0167f530-bbc1-11e8-b2bb-ac1f6b6435d0,19
016a3738-bba7-11e8-b2ba-ac1f6b6435d0,0 21
016b3df6-bba5-11e8-b2ba-ac1f6b6435d0,25 1 21
016bc38a-bba9-11e8-b2ba-ac1f6b6435d0,25 0
01747a40-bbc0-11e8-b2bb-ac1f6b6435d0,18
017badb4-bbc6-11e8-b2bc-ac1f6b6435d0,16 18 17
017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,11
017e605a-bba7-11e8-b2ba-ac1f6b6435d0,25 17 0
017f7748-bba6-11e8-b2ba-ac1f6b6435d0,19
018004a0-bbb1-11e8-b2ba-ac1f6b6435d0,3
01853df0-bbc3-11e8-b2bc-ac1f6b6435d0,25
0189cff8-bbc0-11e8-b2bb-ac1f6b6435d0,4
018bc484-bba7-11e8-b2ba-ac1f6b6435d0,7
018dd9a2-bbc2-11e8-b2bb-ac1f6b6435d0,6
018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,6 21
0190855a-bbca-11e8-b2bc-ac1f6b6435d0,23
01939a1a-bbc5-11e8-b2bc-ac1f6b6435d0,5
019687da-bbb0-11e8-b2ba-ac1f6b6435d0,5
01977230-bbb5-11e8-b2ba-ac1f6b6435d0,22 2 0
01a0f8a0-bbb0-11e8-b2ba-ac1f6b6435d0,25 0
01a2514a-bba7-11e8-b2ba-ac1f6b6435d0,25
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,16 25 17 0
01a9e5da-bb9e-11e8-b2b9-ac1f6b6435d0,16 11
01b0b65a-bbba-11e8-b2ba-ac1f6b6435d0,25 0
01b500a4-bb9a-11e8-b2b9-ac1f6b6435d0,1 4 2 0
01b54382-bb9c-11e8-b2b9-ac1f6b6435d0,2
01b79b30-bbb2-11e8-b2ba-ac1f6b6435d0,25 0
01b79bd0-bba3-11e8-b2b9-ac1f6b6435d0,4
01b7c7b8-bba8-11e8-b2ba-ac1f6b6435d0,19 0
01b9584c-bbbe-11e8-b2ba-ac1f6b6435d0,25 0
01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0,25
01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,16 0
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,18 14
01bc1aa2-bbad-11e8-b2ba-ac1f6b6435d0,5 0 21
01bc4dc6-bbbf-11e8-b2ba-ac1f6b6435d0,2
01bc5bf4-bbc4-11e8-b2bc-ac1f6b6435d0,7
01c36810-bb9a-11e8-b2b9-ac1f6b6435d0,5 21
01c7157c-bba5-11e8-b2ba-ac1f6b6435d0,21
01c87288-bbc2-11e8-b2bb-ac1f6b6435d0,11
01cccde8-bba8-11e8-b2ba-ac1f6b6435d0,25 2
01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0,0
01d05f48-bbb8-11e8-b2ba-ac1f6b6435d0,16 25 0
01d1ae74-bbb9-11e8-b2ba-ac1f6b6435d0,23 0
01d1e5fc-bbb3-11e8-b2ba-ac1f6b6435d0,23
01d2a326-bba8-11e8-b2ba-ac1f6b6435d0,25 2
01d2d5c4-bbb9-11e8-b2ba-ac1f6b6435d0,1 0
01d619aa-bbaf-11e8-b2ba-ac1f6b6435d0,2 0 21
01d6e4b8-bba8-11e8-b2ba-ac1f6b6435d0,19 25
01d7fd92-bb9b-11e8-b2b9-ac1f6b6435d0,7
01da7d44-bbad-11e8-b2ba-ac1f6b6435d0,7
01ddc40c-bbb9-11e8-b2ba-ac1f6b6435d0,22 0
01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0,0
01e7a2b4-bbba-11e8-b2ba-ac1f6b6435d0,22
01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,2 0
01e9c96a-bb9a-11e8-b2b9-ac1f6b6435d0,18 0 21
01ebc542-bbbf-11e8-b2ba-ac1f6b6435d0,25 0
01ecc930-bbc7-11e8-b2bc-ac1f6b6435d0,25
01edbdd4-bbb0-11e8-b2ba-ac1f6b6435d0,25 21
01eea150-bba5-11e8-b2ba-ac1f6b6435d0,3
01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,1
01f58bec-bba4-11e8-b2b9-ac1f6b6435d0,23
01f85a98-bbae-11e8-b2ba-ac1f6b6435d0,23
01f870c0-bba7-11e8-b2ba-ac1f6b6435d0,14
01f8c228-bbac-11e8-b2ba-ac1f6b6435d0,23
01f8f48c-bbb1-11e8-b2ba-ac1f6b6435d0,7
01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0,21
0204b9f0-bba4-11e8-b2b9-ac1f6b6435d0,19
02056070-bba5-11e8-b2ba-ac1f6b6435d0,7 1 4
02070102-bbb7-11e8-b2ba-ac1f6b6435d0,25 0
0207bdcc-bbb7-11e8-b2ba-ac1f6b6435d0,6 0
020c961e-bbb5-11e8-b2ba-ac1f6b6435d0,25 21
020d4352-bbb5-11e8-b2ba-ac1f6b6435d0,16 25
02101658-bbca-11e8-b2bc-ac1f6b6435d0,23
0216d526-bbbe-11e8-b2ba-ac1f6b6435d0,16 14
02178fc0-bbaf-11e8-b2ba-ac1f6b6435d0,7 0
0217b490-bb9c-11e8-b2b9-ac1f6b6435d0,3
02199b60-bbc0-11e8-b2bb-ac1f6b6435d0,1 2
0219faa8-bba5-11e8-b2ba-ac1f6b6435d0,21
021a01b6-bba9-11e8-b2ba-ac1f6b6435d0,25 4 0
021eacc4-bba0-11e8-b2b9-ac1f6b6435d0,2
022159ba-bbc8-11e8-b2bc-ac1f6b6435d0,14
02235ae2-bb9d-11e8-b2b9-ac1f6b6435d0,25
02261342-bbb4-11e8-b2ba-ac1f6b6435d0,0
02271820-bbad-11e8-b2ba-ac1f6b6435d0,0
022810e2-bbb5-11e8-b2ba-ac1f6b6435d0,2
0228a6e2-bba6-11e8-b2ba-ac1f6b6435d0,5
022b36e8-bba4-11e8-b2b9-ac1f6b6435d0,25 0
0230e7d0-bba1-11e8-b2b9-ac1f6b6435d0,5 0
0230f2c2-bb9f-11e8-b2b9-ac1f6b6435d0,11 16
0232898a-bbbc-11e8-b2ba-ac1f6b6435d0,25
0232b2ba-bbbd-11e8-b2ba-ac1f6b6435d0,11
023324a6-bbaf-11e8-b2ba-ac1f6b6435d0,12
02341824-bbba-11e8-b2ba-ac1f6b6435d0,25
0235dcc4-bbb8-11e8-b2ba-ac1f6b6435d0,19 25
023bd202-bbb6-11e8-b2ba-ac1f6b6435d0,7 1 0
0240e7f6-bbac-11e8-b2ba-ac1f6b6435d0,6
0241af90-bba4-11e8-b2b9-ac1f6b6435d0,7
0241b984-bb9c-11e8-b2b9-ac1f6b6435d0,2
024476f6-bbb0-11e8-b2ba-ac1f6b6435d0,25 0
0245b156-bba1-11e8-b2b9-ac1f6b6435d0,23
0246331e-bbc0-11e8-b2bb-ac1f6b6435d0,4
0249aa98-bbc1-11e8-b2bb-ac1f6b6435d0,19 0
024bce74-bbc4-11e8-b2bc-ac1f6b6435d0,12
024e7bec-bbc9-11e8-b2bc-ac1f6b6435d0,25 0
024f501e-bbc7-11e8-b2bc-ac1f6b6435d0,22
024f5654-bbae-11e8-b2ba-ac1f6b6435d0,24 22
0250e242-bb9c-11e8-b2b9-ac1f6b6435d0,2
0258949a-bb9e-11e8-b2b9-ac1f6b6435d0,7
025b645c-bbbe-11e8-b2ba-ac1f6b6435d0,25
026469ac-bb9c-11e8-b2b9-ac1f6b6435d0,22
0264de16-bbae-11e8-b2ba-ac1f6b6435d0,25 2 0
0264fdd4-bbb7-11e8-b2ba-ac1f6b6435d0,4
0265b670-bba3-11e8-b2b9-ac1f6b6435d0,18 17 21
0266a4f8-bbc7-11e8-b2bc-ac1f6b6435d0,25
026777cc-bb9d-11e8-b2b9-ac1f6b6435d0,0
0271c9e4-bbab-11e8-b2ba-ac1f6b6435d0,6
02744d42-bbbd-11e8-b2ba-ac1f6b6435d0,21
027578fa-bbb5-11e8-b2ba-ac1f6b6435d0,25 0
02778a56-bbbe-11e8-b2ba-ac1f6b6435d0,23
0277fafe-bba5-11e8-b2ba-ac1f6b6435d0,23
0278970a-bbb6-11e8-b2ba-ac1f6b6435d0,0
02789bb2-bbc8-11e8-b2bc-ac1f6b6435d0,25 21
027a702a-bbca-11e8-b2bc-ac1f6b6435d0,22 2
027c2e8a-bb9b-11e8-b2b9-ac1f6b6435d0,5
027c5df4-bbb6-11e8-b2ba-ac1f6b6435d0,14 0
027c9b12-bbc4-11e8-b2bc-ac1f6b6435d0,3 0
0286c9da-bbc3-11e8-b2bc-ac1f6b6435d0,25 2 0
0288d6f4-bbc2-11e8-b2bb-ac1f6b6435d0,4
0288e29e-bb9e-11e8-b2b9-ac1f6b6435d0,25 5
028a827a-bba8-11e8-b2ba-ac1f6b6435d0,2
028cb8d2-bb9f-11e8-b2b9-ac1f6b6435d0,5
028ccf80-bba8-11e8-b2ba-ac1f6b6435d0,2 0
028cee5c-bbc1-11e8-b2bb-ac1f6b6435d0,23 5
028e8954-bbbe-11e8-b2ba-ac1f6b6435d0,14
0290c330-bb9c-11e8-b2b9-ac1f6b6435d0,26 25
0294ea40-bbbb-11e8-b2ba-ac1f6b6435d0,21
029509ba-bbbd-11e8-b2ba-ac1f6b6435d0,11
02961e40-bba4-11e8-b2b9-ac1f6b6435d0,25 0
0296a1ae-bbbc-11e8-b2ba-ac1f6b6435d0,2 0
02976c92-bbbc-11e8-b2ba-ac1f6b6435d0,25 18 3 0
029df10a-bbaf-11e8-b2ba-ac1f6b6435d0,4
029f7ac0-bbb9-11e8-b2ba-ac1f6b6435d0,3
02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,0
02a52ee6-bbac-11e8-b2ba-ac1f6b6435d0,25 4
02a64fa0-bbad-11e8-b2ba-ac1f6b6435d0,22 11
02a7b5ce-bbc7-11e8-b2bc-ac1f6b6435d0,11 0
02a9dede-bbaa-11e8-b2ba-ac1f6b6435d0,23
02aa71e0-bba1-11e8-b2b9-ac1f6b6435d0,0
02ab11c4-bba4-11e8-b2b9-ac1f6b6435d0,25 0
02adfb1c-bbbf-11e8-b2ba-ac1f6b6435d0,25 0 21
02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0,26
02b03bfc-bbc4-11e8-b2bc-ac1f6b6435d0,2
02b13740-bbc5-11e8-b2bc-ac1f6b6435d0,25 3 0
02b8f364-bbba-11e8-b2ba-ac1f6b6435d0,2
02ba21c6-bbb5-11e8-b2ba-ac1f6b6435d0,16 25 0
02bd4566-bbad-11e8-b2ba-ac1f6b6435d0,7 0
02c09df8-bbc9-11e8-b2bc-ac1f6b6435d0,25 0
02c1d584-bb9b-11e8-b2b9-ac1f6b6435d0,7 0
02c4449a-bbbe-11e8-b2ba-ac1f6b6435d0,21
02c5ae5e-bbb2-11e8-b2ba-ac1f6b6435d0,5
02cca674-bbb1-11e8-b2ba-ac1f6b6435d0,25 0 21
02ce0bfa-bbc9-11e8-b2bc-ac1f6b6435d0,19 17
02d266c4-bbaa-11e8-b2ba-ac1f6b6435d0,25 7 0
02d2c686-bbb5-11e8-b2ba-ac1f6b6435d0,0
02db70a6-bba6-11e8-b2ba-ac1f6b6435d0,25 0
02dca032-bba3-11e8-b2b9-ac1f6b6435d0,0
02ddcc36-bbbd-11e8-b2ba-ac1f6b6435d0,23 3
02e27b14-bba9-11e8-b2ba-ac1f6b6435d0,1
02e2a5d6-bbad-11e8-b2ba-ac1f6b6435d0,19
02e42082-bbad-11e8-b2ba-ac1f6b6435d0,6
02e5cb9a-bba7-11e8-b2ba-ac1f6b6435d0,25 4
02e685cc-bbc9-11e8-b2bc-ac1f6b6435d0,25 2 0
02ef9b26-bba1-11e8-b2b9-ac1f6b6435d0,12 0
02f22e98-bbb2-11e8-b2ba-ac1f6b6435d0,0 21
02f6fa66-bbb4-11e8-b2ba-ac1f6b6435d0,22 0
02f839b2-bba5-11e8-b2ba-ac1f6b6435d0,24 18
02fb44fc-bbac-11e8-b2ba-ac1f6b6435d0,6
02fefb04-bbc7-11e8-b2bc-ac1f6b6435d0,1 4
0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0,19
0305a056-bbbf-11e8-b2ba-ac1f6b6435d0,25 4
030822be-bb9b-11e8-b2b9-ac1f6b6435d0,25
030b6ee2-bbbe-11e8-b2ba-ac1f6b6435d0,17 21
03114a8a-bbb2-11e8-b2ba-ac1f6b6435d0,23
0312336a-bba7-11e8-b2ba-ac1f6b6435d0,1 4
0317d17a-bba8-11e8-b2ba-ac1f6b6435d0,7
03181d4e-bbb0-11e8-b2ba-ac1f6b6435d0,24 21
031aeea0-bbad-11e8-b2ba-ac1f6b6435d0,25 0
0324803a-bbaa-11e8-b2ba-ac1f6b6435d0,11
0325d998-bb9c-11e8-b2b9-ac1f6b6435d0,1 2 0
03296fa0-bbbe-11e8-b2ba-ac1f6b6435d0,7
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,22
032a7200-bbab-11e8-b2ba-ac1f6b6435d0,14 0
032a7b88-bb9c-11e8-b2b9-ac1f6b6435d0,0 21
032ae03c-bbc9-11e8-b2bc-ac1f6b6435d0,7 0
032d1942-bba1-11e8-b2b9-ac1f6b6435d0,23
032f0da4-bbc6-11e8-b2bc-ac1f6b6435d0,25 1 0
03339d62-bba6-11e8-b2ba-ac1f6b6435d0,7 2 0
03371f58-bbc6-11e8-b2bc-ac1f6b6435d0,2 0
033c214a-bbb4-11e8-b2ba-ac1f6b6435d0,6
033f4c8a-bb9b-11e8-b2b9-ac1f6b6435d0,24 11
03409c48-bbb9-11e8-b2ba-ac1f6b6435d0,25 0
0340decc-bbb1-11e8-b2ba-ac1f6b6435d0,18
0342865c-bbaf-11e8-b2ba-ac1f6b6435d0,25
03451a40-bbb2-11e8-b2ba-ac1f6b6435d0,4
03470776-bbc4-11e8-b2bc-ac1f6b6435d0,25 5
03480032-bba5-11e8-b2ba-ac1f6b6435d0,25 21
0349cea2-bbba-11e8-b2ba-ac1f6b6435d0,25 2 0
034a37f8-bbc3-11e8-b2bc-ac1f6b6435d0,5
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,18 14
034b0ca0-bbc3-11e8-b2bc-ac1f6b6435d0,25 21
034f50ae-bbc7-11e8-b2bc-ac1f6b6435d0,23
03558ade-bb9d-11e8-b2b9-ac1f6b6435d0,19
03561dea-bbb2-11e8-b2ba-ac1f6b6435d0,4
0357ecb4-bbae-11e8-b2ba-ac1f6b6435d0,7 0
0358b00a-bba8-11e8-b2ba-ac1f6b6435d0,6 0
0359527c-bbbb-11e8-b2ba-ac1f6b6435d0,3
03615f36-bbba-11e8-b2ba-ac1f6b6435d0,19 0
0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,20
036bdf66-bbc8-11e8-b2bc-ac1f6b6435d0,2
03722b08-bbb6-11e8-b2ba-ac1f6b6435d0,2 0
0374c84e-bbbc-11e8-b2ba-ac1f6b6435d0,11
03763b06-bb9f-11e8-b2b9-ac1f6b6435d0,7
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,12
037f4612-bbca-11e8-b2bc-ac1f6b6435d0,1 4
03833668-bbb2-11e8-b2ba-ac1f6b6435d0,25 21
03834516-bbc8-11e8-b2bc-ac1f6b6435d0,2
03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0,25 11 2 0
0384cd60-bbb3-11e8-b2ba-ac1f6b6435d0,22
03865a92-bbbb-11e8-b2ba-ac1f6b6435d0,26
0386c70e-bbc3-11e8-b2bc-ac1f6b6435d0,0
03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0,23 5
03886f76-bbb6-11e8-b2ba-ac1f6b6435d0,19 25
038f6bd0-bba9-11e8-b2ba-ac1f6b6435d0,3
03903282-bbbc-11e8-b2ba-ac1f6b6435d0,25 18 0
039085dc-bbaa-11e8-b2ba-ac1f6b6435d0,19 2 0
0390ebb4-bb9e-11e8-b2b9-ac1f6b6435d0,11
0391ab0a-bbb5-11e8-b2ba-ac1f6b6435d0,6 1
0392f4c4-bbba-11e8-b2ba-ac1f6b6435d0,6
039399fc-bbaa-11e8-b2ba-ac1f6b6435d0,2
0396a062-bbc7-11e8-b2bc-ac1f6b6435d0,7
03972192-bbac-11e8-b2ba-ac1f6b6435d0,16 14
039858f6-bbab-11e8-b2ba-ac1f6b6435d0,25 6 2
039b6e46-bbb1-11e8-b2ba-ac1f6b6435d0,25 2 0
039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0,7 0
039d02b2-bbc8-11e8-b2bc-ac1f6b6435d0,25 0
03a36c00-bba6-11e8-b2ba-ac1f6b6435d0,3 0
03a7f40c-bbb8-11e8-b2ba-ac1f6b6435d0,7
03a96d16-bbbb-11e8-b2ba-ac1f6b6435d0,2 0
03aaa7cc-bbab-11e8-b2ba-ac1f6b6435d0,5 0
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,0
03ae7490-bba8-11e8-b2ba-ac1f6b6435d0,4
03b49288-bba0-11e8-b2b9-ac1f6b6435d0,22
03b4ea6e-bba3-11e8-b2b9-ac1f6b6435d0,23
03b53f4a-bbb3-11e8-b2ba-ac1f6b6435d0,0
03b65c62-bbc3-11e8-b2bc-ac1f6b6435d0,12 25 0
